"","text"
"31","@Dadbod4evah @LadyJustice4512 @pawcio2009 @BigCForever @bkfViking123 @GuyGadboisGuyG1 That HAS to be one of the gre… https://t.co/N1bF1Bc9cJ"
"32","@Dadbod4evah @LadyJustice4512 @pawcio2009 @BigCForever @bkfViking123 @GuyGadboisGuyG1 🤣"
"33","@Dadbod4evah @LadyJustice4512 @pawcio2009 @BigCForever @bkfViking123 @GuyGadboisGuyG1 😂 https://t.co/gCthEQ2hw9… https://t.co/gCthEQ2hw9"
"34","😂😂😂 🇷🇺=💩 @MedvedevRussiaE @EmbassyofRussia @juliasskr @mfa_russia @RusEmbUSA https://t.co/LpU9e9GdUI"
"35","@KrzysztofJano15 @juliasskr You must be referring to “financial”bankruptcy, da? Because the entirety of🇷🇺, p.o.s. a… https://t.co/SjeMAhvali"
"36","@juliasskr https://t.co/fh6kvbkgJm"
"37","😆🇷🇺=💩@MedvedevRussiaE https://t.co/D7OMNk8szw"
"38","@djuric_zlatko https://t.co/MJLpQgk7bZ"
"39","@juliasskr 😣"
"40","😂 @juliasskr https://t.co/BwV9p1aEQ0"
"41","@HeinousMacT https://t.co/lzWsyO0B77"
"42","@foleysworld @JomboyMedia @JerryRecco @GioWFAN @Alsboringtweets @CLoprestiWFAN 👍🏽😂"
"43","@eliosagie @JomboyMedia 🤣"
"44","😳😏😂🤣🤣🤣 https://t.co/dTneZc0inP"
"45","😂😂😂🇷🇺=💩🇷🇺=☠️ @MedvedevRussiaE @mfa_russia @EmbassyofRussia @RusEmbUSA @RussianEmbassy @juliasskr @RussianEmbassyC… https://t.co/aBaibnLiAq"
"46","No Nads @RepJerryNadler having another of his myriad wet dreams, aka pissing himself during working hours naps. And… https://t.co/SfW1zAtb3j"
"47","Wow. #BidenCrimeFamily #FBI #CrackWhoreHunter https://t.co/VZzTH4GznV"
"48","@juliasskr https://t.co/soOiD0Ur6K"
"49","@juliasskr Nada…"
"50","@tarahtori https://t.co/lVzzKlPJQN"
"51","@inkysputter @Tendar https://t.co/MTQ5v0U2Ia… https://t.co/MTQ5v0U2Ia"
"52","@mfa_russia @SwedeninRU @RusEmbSwe @SweMFA @MedvedevRussiaE @EmbassyofRussia @RusEmbUSA @RussianEmbassy… https://t.co/yKITxmDFLi"
"53","@juliasskr @beautjesaysmeow Am pretty sure that’s🇨🇦, not🇺🇸."
"54","@joncoopertweets You must be one of the most bigoted, racist, moronic losers to ever walk planet earth.… https://t.co/YiFKI5QKKQ"
"55","@MedvedevRussiaE 🤣🇷🇺=☠️ https://t.co/CgY6ilZ4kx https://t.co/3dvsll6ZU5"
"56","⁦🤣🤣🤣🇷🇺=💩
@MedvedevRussiaE⁩ ⁦@RusEmbUSA⁩ ⁦@juliasskr⁩ ⁦@EmbassyofRussia⁩ ⁦@RussianEmbassyC⁩ ⁦@RussianEmbFinla⁩
Russi… https://t.co/X8Lo5KXf16"
"57","😂😂😂🇷🇺=💩🇷🇺=☠️ @MedvedevRussiaE @EmbassyofRussia @RusEmbUSA https://t.co/OYrb0kif9f https://t.co/92LpN4Hdof"
"58","@elonmusk After last night’s performance, I’m sure that they’ll be knocking down Twit’s door.… https://t.co/kGyP6bzpu0"
"59","@jeaton18776591 https://t.co/ngDEH6CGuE"
"60","@jeaton18776591 https://t.co/fr6l8503EX"
"61","@jeaton18776591 https://t.co/Mba2XhClPz"
"62","@jeaton18776591 Mix in a 2nd-grade English Spelling &amp; Grammar class &amp; try again, you fking moron.… https://t.co/THl2FaTxth"
"63","@MedvedevRussiaE @EmbassyofRussia @RusEmbUSA #PutinaIsXi’sLilBitch https://t.co/pW7U3KrbqZ"
"64","@Dragao110 @adarpe @FalliveneEdward https://t.co/RsMKiflheh"
"65","@Dragao110 @adarpe @FalliveneEdward 🤣👍🏽Examples of less than 120% effort.😏 https://t.co/ohKJq27ayN… https://t.co/ohKJq27ayN"
"66","@adarpe @Dragao110 @FalliveneEdward Wait…Can’t you agree like…ummm…120%? Like when I give 120% effort?😂"
"67","@Forevertrue10 @Dragao110 @jclarke713 😂"
"68","@Dragao110 Could not have said it any better.👍🏽🙏"
"69","@elonmusk @GovRonDeSantis @TomiLahren @TuckerCarlson @seanhannity @IngrahamAngle 
That went well.🙄… https://t.co/iSw95x1RRh"
"70","@LizCrokin https://t.co/GJMCgsLseK"
"71","@LizCrokin https://t.co/YPDIOkLYsV"
"72","@LizCrokin https://t.co/JBUwFr4naJ"
"73","@ThaWoodChipper Evidently Shytebagoslav smoking again in the flammable cleaning products storage shed. https://t.co/BrVL9wD8fa"
"74","@USATRUMPMAN1 👍🏽"
"75","@Lauren3veMemes https://t.co/0nchXGREKZ"
"76","@Lauren3veMemes https://t.co/cFCMbdrW0C"
"77","@Lauren3veMemes https://t.co/A1v3o4hNaq"
"78","@Lauren3veMemes https://t.co/GpPOEIiku4"
"79","@Lauren3veMemes https://t.co/voMfrRKQuc"
"80","@Lauren3veMemes https://t.co/dknlFqn9T9"
"81","@Lauren3veMemes https://t.co/HLBr5rwhQ7"
"82","@TomiLahren @RonDeSantis 👍🏽🙏"
"83","@tomigoldnet https://t.co/7EyaM79kUZ"
"84","@tomigoldnet https://t.co/vb8VvGRJra"
"85","@tomigoldnet https://t.co/MpLh46ru2w"
"86","@tomigoldnet https://t.co/FfBwVEqapw"
"87","@tomigoldnet https://t.co/RsM3jicrJv"
"88","@tomigoldnet https://t.co/c4dJ8F6HFZ"
"89","Attorney Says FBI ‘Failed’ to Investigate Epstein, Asks DOJ For Answers Amid New Evidence https://t.co/vSWM3AcK4W"
"90","@juliasskr 😖 https://t.co/Tc5ynntdbV"
"91","@bikramjit729 Soon to be your fave toy. https://t.co/JqBVzzt9xO… https://t.co/JqBVzzt9xO"
"92","@Bikramjit_6969 😏 https://t.co/7Xk4p0zmjo"
"93","@bikramjit729 Hey Morbidly-Obese, Hideous Little 🐷Troll: https://t.co/PXgG7tRbam… https://t.co/PXgG7tRbam"
"94","@PStyle0ne1 @Carl_Rehnberg2 LMFAO🤣! That’s not a naval drone. It’s 98 lb Buck-Toothed Somali Toothpick &amp; his bruhs,… https://t.co/O4jdrzMGXn"
"95","@juliasskr @MarioBPFerreira 😕🇺🇦🙏"
"96","#BidenCrimeFamily https://t.co/Yv1eG4HVcA"
"97","Flame-broiled, Orc Blownaparte. It’s what’s for dinner. Yum! 😋 https://t.co/8nJlezIwoA"
"98","@fellaraktar Put down the crackpipe, take an hour-long break from Call Of Duty &amp; Child Porn, leave your mom’s mothb… https://t.co/H37MwZNbB7"
"99","@fellaraktar https://t.co/pf1ZfSo7af"
"100","@fellaraktar https://t.co/CiJei2NXNB"
"101","@fellaraktar https://t.co/mXkzymQa3M"
"102","@fellaraktar https://t.co/AzLdQgZEoc"
"103","True. More🇷🇺Colognaholic Pathological Liar BS. https://t.co/6omd2H3eNz"
"104","@JeffFisch True. More🇷🇺Colognaholic Pathological Liar BS."
"105","@Mdshahinpervez @mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk… https://t.co/todRI4TnM5"
"106","@Mdshahinpervez @mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk… https://t.co/CHCQKDfqR9"
"107","@Mdshahinpervez @mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk… https://t.co/C3dkgaVPDr"
"108","@Mdshahinpervez @mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk… https://t.co/cI5XARtdhI"
"109","@mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk @EmbRusiaMexico… https://t.co/MTyaFC54wL"
"110","@mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk @EmbRusiaMexico… https://t.co/5k1Ufe8nbM"
"111","@mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk @EmbRusiaMexico… https://t.co/0QG1Zyvjqm"
"112","@mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk @EmbRusiaMexico… https://t.co/v5xMq4cJ2T"
"113","@mfa_russia @RusBotschaft @RusBotWien @AmbRusFrance @rusembitaly @russembkenya @RusEmbassyMinsk @EmbRusiaMexico… https://t.co/xuzGPazv6F"
"114","@juliasskr Found this🇺🇸classic. Hummzzz along at like…ummm…92 decibels. Say до побачення to air alerts, levitating… https://t.co/0ByhVkxwjh"
"115","@LadyJustice4512 https://t.co/NzswLbyQf6… https://t.co/NzswLbyQf6"
"116","🤣🤣🤣🇷🇺=💩 @MedvedevRussiaE @RusEmbUSA @EmbassyofRussia https://t.co/vRyFNpnGMd"
"117","@RelCazlick @juliasskr 😂🤣"
"118","😂😂😂🇷🇺=💩 @MedvedevRussiaE @RusEmbUSA @EmbassyofRussia https://t.co/4LkiLmzKcp"
"119","@juliasskr “…a phospholipid bilayer of pure shyte.”

From a ginormous-🧠ed biotech scientist to 🚽-mouthed, hilarious… https://t.co/BxnWNk0OS1"
"120","@gurgavin 👍🏽🙏"
"121","@gurgavin Would be great to see it.🙏"
"122","😆😆😆🇷🇺=💩 @MedvedevRussiaE @EmbassyofRussia @RusEmbUSA https://t.co/7r92lLSDSl"
"123","😂😂😂🇷🇺=💩 @MedvedevRussiaE @EmbassyofRussia @RusEmbUSA https://t.co/4W45TPqPvd"
"124","😂😂😂🇷🇺=💩 @MedvedevRussiaE @EmbassyofRussia @RusEmbUSA https://t.co/xzOBufmjCD https://t.co/cYvPn98gav"
"125","@KittyCohen9 @CalltoActivism https://t.co/IcX9GLSvoQ"
"126","@ProjectLincoln https://t.co/U106fozAbv"
"127","@ProjectLincoln https://t.co/vpoBajkDsh"
"128","@ProjectLincoln https://t.co/cRSPEHqPnx"
"129","@ProjectLincoln https://t.co/544mR0zZoy"
"130","@ProjectLincoln https://t.co/LhuXKES3EX"
"131","@ProjectLincoln https://t.co/cC92nYQYBs"
"132","@MindyNL79 https://t.co/WVElfzj3Sz"
"133","@juliasskr @NefariusInvicto C’mon J. You’re typically the one doing the💩kicking, aren’t you? https://t.co/EPTsCmIVFS"
"134","@Breaking911 https://t.co/7hScrmLAvl"
"135","Agree:

GOP mega-donor urges Trump to drop out of 2024 race, backs DeSantis: It's 'time' for next generation

https://t.co/ATA7IVuQ8v"
"136","@juliasskr True. Good point, Sensei. Спасибі!"
"137","@juliasskr G.I. Julia!"
"138","@MedvedevRussiaE @RusEmbUSA @EmbassyofRussia @RussianEmbassy @RussianEmbassyC @RussianEmbFinla 😂😂😂🇷🇺=💩 https://t.co/sKiyIM7cFz"
"139","Wait a minute…Is that Violet Beauregarde who comes in as the designated scene-blocker? #HumanEclipse ⁦@juliasskr⁩  https://t.co/aLOH8Lyahr"
"140","@juliasskr Already told you this one…but…Why do husbands almost-always die b4 their wives?

Because we want to.😝

K… https://t.co/s4ovr3DCYt"
"141","@MarkJacob16 https://t.co/gzU1QBzAp3"
"142","@RealJoeBonanno @tedcruz https://t.co/LmRUO0MwJ9"
"143","@RealJoeBonanno @tedcruz https://t.co/nSXqHyCneY"
"144","@RealJoeBonanno @tedcruz https://t.co/UomLqOd5RW"
"145","@mrfungi369 @GuntherEagleman @AdamKinzinger @PressSec 😂 https://t.co/ff0HRYytxU"
"146","@LadyJustice4512 @Dadbod4evah @GuyGadboisGuyG1 @pawcio2009 @bkfViking123 https://t.co/Y0XJkYyCxH"
"147","@GuntherEagleman @FemalesForTrump @AdamKinzinger Just 1 of myriad examples of why this Utterly-Worthless, Perpetual… https://t.co/86MNmPGCg2"
"148","@LadyJustice4512 What?! ONLY Ds?!? (Oscar-worthy pearl-clutch of empathy, morphing into disbelief…then horror😱). My… https://t.co/wXd3PWgOBR"
"149","@MedvedevRussiaE 🇷🇺=💩 https://t.co/qNPFZbxUDP"
"150","@DavidSacks https://t.co/qnRok1BTB6"
"151","@DavidSacks https://t.co/aZjoKTZ91f"
"152","@afitnessmodel @christogrozev https://t.co/Is2ugk0qli"
"153","@afitnessmodel @christogrozev https://t.co/re7rOs0z8B"
"154","@afitnessmodel @christogrozev https://t.co/ZzjwaRBYyg"
"155","@afitnessmodel @christogrozev https://t.co/ECTL4TXNZV"
"156","@afitnessmodel @christogrozev https://t.co/37D1y8ICmJ"
"157","@afitnessmodel @christogrozev https://t.co/P1RN9kr7UQ"
"158","@bob_melusky https://t.co/14Is5skT7t"
"159","@bob_melusky https://t.co/UoBEkzz3D7"
"160","@bob_melusky https://t.co/tpzheHrMeJ"
"161","@bob_melusky https://t.co/CXVRJEonmb"
"162","@bob_melusky https://t.co/PceO2NMBPF"
"163","@bob_melusky @juliasskr Well, that’s 1 + thing in 50+ years of utterly-corrupt, treasonous government fleecing…errr… https://t.co/KS5l3VmJjU"
"164","@juliasskr Unfortunately,🇺🇦has lost a lot more. And from a comparative population, intelligence, competence, braver… https://t.co/Or4zz88Mta"
"165","@krzysioactuary @d_foubert Yes indeed! Global “warming”, the accelerated version.🇷🇺=☠️
@juliasskr @MedvedevRussiaE https://t.co/kv6H6Tph8K"
"166","@juliasskr I think that the word you’re looking for is Sláinte?🍀🤷🏽‍♂️
😜 https://t.co/YqDRAhV6g1"
"167","@Maks_NAFO_FELLA In an extremely-rare moment of lucidity! @juliasskr https://t.co/WRLkORnXbk"
"168","@Alonsodarapper @Alfaiomi @Gerashchenko_en Well, that ‘splains it!😏 https://t.co/bHDjGCF6xI… https://t.co/bHDjGCF6xI"
"169","@Alonsodarapper @Alfaiomi @Gerashchenko_en https://t.co/ZM24WSlt8R"
"170","@Alonsodarapper @Alfaiomi @Gerashchenko_en https://t.co/SDk0ufhfeb"
"171","@Gerashchenko_en 🇺🇦🙏"
"172","🇺🇦🙏 https://t.co/szcBvuelHY"
"173","🇷🇺Murdering Genocidal Rapist Cowardly Scum.
@MedvedevRussiaE @EmbassyofRussia @RusEmbUSA @Ukr_Ru_War… https://t.co/64FOyRXuMv"
"174","Bidunce = An utterly-corrupt, incoherent imbecilic traitor. #BidenCrimeFamily https://t.co/RZ8bACTo3m"
"175","@joncoopertweets Must be one of the stupidest, most corrupt, dishonest humans to ever walk planet earth. What a wor… https://t.co/SRzlrNQZuE"
"176","@joncoopertweets You Fking Imbecile.

SAD: Sen. John Fetterman Delivers an Unintelligible Speech During Committee H… https://t.co/hljBmy4kbl"
"177","@joncoopertweets https://t.co/suWnM9ND1s"
"178","@joncoopertweets https://t.co/s8hXXjH877"
"179","@joncoopertweets https://t.co/wGulvAYXh0"
"180","@joncoopertweets https://t.co/BYGkZgXnTq"
"181","@joncoopertweets https://t.co/zx3PzXRfl6"
"182","@joncoopertweets https://t.co/3ZzMOov2nn"
"183","@joncoopertweets https://t.co/b0TbVWs0Il"
