"","text"
"107","Donald J. Trump

·15m@realDonaldTrump

I HAVE ABSOLUTELY NO IDEA WHO THIS WOMAN IS. THIS VERDICT IS A DISGRACE - A… https://t.co/H7X7dDoIyv"
"108","@glennbeck Jesus will win, Trust in our Lord!"
"109","@HillaryClinton and Ethics, LMAO,  such has Someone sticking a Cigar inside some young Intern's Vaginia?"
"110","@RealDeanCain I see all the hate you get in my feed, suggestion... to minimize the amount of that you see, do not i… https://t.co/FbseKYoKUU"
"111","@nima_owji @elonmusk @alx You can go live if you use ""Re-Stream"" @Restreamio"
"112","@goddeketal @DrLoupis wtf is with the Yellow Teeth? she a Smoker?"
"113","@AndyByars9 @ScottBaio lol...I see you got a new follower..lmao"
"114","@soledadobrien yes, FULL DISCLOSURE of everything... just like CNN minimized the Laptop from Hell"
"115","@RBReich lol...oligarchs, sounds so mean and Russian, doesn't Ukraine have any...oligarchs?"
"116","@robreiner About Damn Time you understand"
"117","@BasedMikeLee President Trump created jobs before he was President, Sleepy Joe??"
"118","@mirandadevine you still watch @FoxNews ?"
"119","@RBReich no it wasn't, it was to protect yourself and family. How did the Mass shooter get stopped? with a gun"
"120","Thank You @elonmusk!! https://t.co/VPRZjAAh4P"
"121","@Breaking911 He is loosing it, not that he ever had it really."
"122","@VivekGRamaswamy @SquawkCNBC I like what you're saying @VivekGRamaswamy"
"123","@elonmusk @EndWokeness You are really asking Why?😕"
"124","@Pro__Trading He looks like a Bobble head on a diet"
"125","@charliekirk11 let me guess, a Government study, Alcohol is 1000% worse. I would love to see some tweets about Drunks."
"126","@chuckwoolery No support for our President, No Support for you."
"127","@pnjaban Glad to see you admit the country is burning"
"128","@BerryRazi no, it is a start"
"129","@hrkbenowen don't care"
"130","@IvanRaiklin @elonmusk No, ALL Censorship is wrong, ALL"
"131","@elonmusk @WholeMarsBlog if you tried in Jackson Michigan... the Pot holed patched worst roads in America, it will mess it up for SURE"
"132","@BrianDrisk @ImBreckWorsham @Karnala110 NOT ME, BET HE VISTED EPSTIEN ISLAND"
"133","@kayleighmcenany YOU LOST RESPECT AND FOLLOWER"
"134","@USMiniTru @FoxNews TUCKER FOR TRUMP'S VP"
"135","@DC_Draino TUCKER FOR TRUMP'S VP"
"136","@RealMattCouch TUCKER FOR TRUMP'S VP"
"137","@atensnut TUCKER FOR TRUMP'S VP"
"138","What will the Tucker Carlson story be? What will happen to the Jan. 6th Tape Access? Was he fired or did he quit? I… https://t.co/l7GcrtnPqg"
"139","@MarioNawfal Fox News is Fake News, we all knew that Nov. 8, 2020 10:00pm when they called Arizona for Biden."
"140","@atensnut always comes in 3's"
"141","@TuckerCarlson Good Sir, I hope you are sticking up for your values. Tucker for VP!!"
"142","@SpeakerMcCarthy now that Tucker Carlson is out at Fox News, who will get access to the Jan 6th Tapes?"
"143","@TexasLindsay_ @FoxNews  is Fake News, so Good Job Tucker!"
"144","@catturd2 don't watch CBS...if ppl stopped advertising for them, I would never see it!"
"145","@GrantCardone Money cannot buy the stuff that is really important."
"146","@SophiaKianni so, I am 58... and you're trying to tell me 70% of wildlife is gone?  I say you are in La La Land... Nut Job"
"147","@skdh Slate??? lol...you didn't know? Go ahead, take advice from Slate...lol..lmao🤣😆  Oh and btw, the ""competition""… https://t.co/wWhqonLqYu"
"148","@RichardGrenell Fox is Fake, we knew that Nov. 8, 2020 10:00pm when they called Arizona for Biden"
"149","@Victorshi2020 Student loan forgiveness is Un-Constitutional and has been struck down, Climate Change has always oc… https://t.co/MNcoLvrdB3"
"150","@RepGosar Yet President Trump Couldn't get 8 Billion to stop the US Invasion?"
"151","@MarioNawfal I think it shows, how Ukraine is not our problem it's Europe's. Sudan should be Africa's issue. I gues… https://t.co/BWIyyQitKX"
"152","@SophiaKianni Climate change has always occurred. Always"
"153","@IJasonAlexander Did you support the 1st Amendment, I see a Blue Checkmark"
"154","@menjicm @HillaryClinton How much did you send to Ukraine? And, are you up to date on your shots?"
"155","@SKMorefield ok, then what has he created,  or has he only worked for the Government, that is what I call deep state."
"156","I want some way to show ONLY verified accounts in my ""For you"" feed."
"157","@Jilly379 @HillaryClinton no, it means I am who I say I am... Not a Bot like you must be"
"158","@drbarbara818 @HillaryClinton Proud to wear it  $1.87/Gal, what has Biden done that made you so proud?"
"159","@HillaryClinton is this really you?? why no blue checkmark? Can't afford it?"
"160","@elonmusk @DavidSacks except for the 3 you are paying for??"
"161","@johncardillo how many politicians do you know that tell people NOT to Donate. ""If you are doing poorly, as so many… https://t.co/CN7HCAwXpf"
"162","@laurenboebert if you don't raise it, we get a lot of spending cuts"
"163","@scrowder Pay up, Or I will not join Mug Club"
"164","@hwinkler4real Support the 1st Amendment and Pay!"
"165","maybe try a desktop, I paid for a year...took a bit, like 2 weeks, but it did go thru. Or Just bitch about it like… https://t.co/GM4S8dm6F1"
"166","@atensnut @catturd2 Badge of Honor🎖️"
"167","💯🧐 https://t.co/ZmO0GdLgPv"
"168","@BenStiller are you the real Ben Stiller?"
"169","I am super disappointed in @elonmusk, I thought what he did was fair with the blue check mark, but now he is offeri… https://t.co/pKet57tQdf"
"170","@elonmusk @paulg Can I get a Refund too??"
