"","text"
"31","@MarioNawfal Yeah he's a chameleon he's a sheep in wolf's clothing. DeSantis is a globalist ffs Soros is backing hi… https://t.co/lvQ9mGkwPg"
"32","@BEVANGELISTAII @MarioNawfal Who is a communist"
"33","@MarioNawfal Let Trump finish the job he knows All the bad actors and they are scared shatless it's obvious that th… https://t.co/BfRReqXJet"
"34","Did any of us vote for this crap NO We Didn't.
Stop sending our money and military equipment to the Ukraine NO MORE… https://t.co/DrifxAhzlN"
"35","And this is how it works in the military when they get a new toy
Sig Sauer MCX SPEAR is now in good hands 

https://t.co/Ei9vWpps7l"
"36","Sig Sauer MCX SPEAR post 2
and just when the army thought they were gold the Spec OPS were watching 😂 check out my… https://t.co/PCoG69PzcQ"
"37","Nice Sig Sauer MCX SPEAR I will be posting a follow up on this on my next post.

https://t.co/udotNdAtWd"
"38","Humm interesting very interesting it makes you wonder what they are planning to do next 

https://t.co/x5TLMApxSw"
"39","Finally but I'm not going to hold my breath on this I'll believe it when we see it hey hell the VA is a hurry up an… https://t.co/WqPdm99t9u"
"40","This is just to Kool 

https://t.co/tBNIlRX3Ct"
"41","Summary of mishaps top story of the day:
The Pentagon lost 85 Million facking dollars of yours and my tax dollars r… https://t.co/569d4F3r71"
"42","Ukraine propaganda or is it the truth cause On Sunday, Russia's defense ministry endorsed a claim by Yevgeny Progoz… https://t.co/t9LHOvP16Q"
"43","This crap is all over the US this article is out of Utah yep I said Utah WTF 30k fentanyl pills in Utah wow man rea… https://t.co/484zkpvzc6"
"44","BRAVO ZULU

https://t.co/2Hxd1VioyK"
"45","Humm I guess the Russian mercenary company the Wagner Group had a bad day oh well 2 bad so sad hate to be y'all

https://t.co/qrl7G18L6I"
"46","Now this is just some Krazy shat check this out 

https://t.co/wpBvlsPqpg"
"47","Things to pay attention to.
At least 2,500 troops from 70 units are taking part in the exercise. The training will… https://t.co/1lzMWB0EPa"
"48","RIP brother #Honorthefallen

https://t.co/vpVaYOq6Lj"
"49","WoW check this out Watch the video all I gotta say is Nice drop
Only if this isn't propaganda from the left cause t… https://t.co/t8Xdk7SIUH"
"50","The Marines look at it as something that historically they have done.

https://t.co/IELOkV0gxm"
"51","I bet it is ya JAGOFFS sent all our military equipment to the Ukraine and you stupid idiots gave the Taliban billio… https://t.co/QFdOpLvuPz"
"52","Interesting 
https://t.co/KXV599umlj"
"53","They won't deal with the Mexican cartels smuggling fentanyl into the US but hey hell let's go after a US citizen. I… https://t.co/sRe6t1njgU"
"54","Weak leadership lead's to this kind of things. The United States Needs a strong and competent leader.

https://t.co/074tNzmyam"
"55","Nice check this out

https://t.co/pALV1nb98o"
"56","Humm they were fired due to a loss of confidence in their ability to fulfill their responsibilities in leading the… https://t.co/gsB6jMfARQ"
"57","Are you kidding me

https://t.co/ok0KdR3dq9"
"58","🫣🫣
https://t.co/cVEr60yFjj"
"59","2 Bad So Sad play stupid games win stupid prizes 
https://t.co/ByB9X1hYFl"
"60","https://t.co/2iSimnih73"
"61","Humm interesting 

https://t.co/ZZ1kFm8Iaz"
"62","@OliviaFLNative Nope we have to let Trump finish the job and DeSantis is a Globalist he's backed by the Bushes and… https://t.co/X5uCWjvHuZ"
"63","@JackPosobiec @stclairashley What was she exposed of"
"64","WoW y'all need to check this out
Krazy man just Krazy https://t.co/8kP3pEmtB3"
"65","More evidence to send these oily fackers to the Spa ( GITMO) https://t.co/Rr5HnKew0W"
"66","You betcha 2 bad So Sad bwhahaha 😂😂😂😂 https://t.co/QGBdpmnEVC"
"67","MSM is a part of the deep state they take their marching orders from them just look at what happened to Tucker and… https://t.co/am6zmhs1Sf"
"68","Yeppers 👍 https://t.co/oWI7ThFCvu"
"69","Newsom is a Socialist pig who is going to win a free trip to the Spa    (GITMO) Hey Newsom you can bring all the ho… https://t.co/82BVQkOPek"
"70","2 Bad So Sad Not GO WOKE GO BROKE YA JAGOFFS https://t.co/AAoGHfYD0t"
"71","Throw All of these treasonous criminals in the spa( GITMO) https://t.co/THUCY1ukNo"
"72","Thought of the day:

What if we elected a person who the deep state is scared shi*tless of or we elected a globalis… https://t.co/7hhOXkfsYj"
"73","@MyHandleNo @TiredofBiden1 Yeppers 👍"
"74","@CarolineKaneTX @lavern_spicer GO WOKE GO BROKE Americans are finally waking up"
"75","@DineshDSouza Zuckerberg should be in Jail glad to see his demise."
"76","@CitizenFreePres He is always on target that's why they want to get rid of him."
"77","Heck yeah the deep state is scared sh*tless of him it's obvious he knows how to take them down. DeSantis is not the… https://t.co/4OwFBqZw9a"
"78","We Need to send troops to the boarder and take down the cartels &amp; stand guard on the boarder. Rules of engagement w… https://t.co/wHpm2LNWo6"
"79","@ReefSixtyNine69 Trump knows how to take down the deep state that's why they want to destroy him period!! 
LET Him finish The job!!"
