"","text"
"48","@badlydrawndobs @Noone86595893 @AmieWohrer @nypost Yeah 4 months is kind of stiff if you ask me. Maybe a fine or ju… https://t.co/PJGgXHwFlp"
"49","@Noone86595893 @ContrarianCdn @badlydrawndobs @AmieWohrer @nypost You can't argue with stupid"
"50","@keck553 @LPK01225149 Lol right!"
"51","@IndySpanglish Trump is going to pardon him 🤞🏾"
"52","@keck553 @LPK01225149 That's Dr. Jill Biden 🤣🤮🤮"
"53","@RepSwalwell Said the guy that was banging a CHINESE SPY"
"54","@donlemon The Obama administration built the cages, But if you watch this  🤡  🍋 you obviously don't know what's goi… https://t.co/OGWrt0obnS"
"55","@PearlWr28519407 @donlemon @KingJames Except he turns a blind eye to the slave labor in China, and why should he ca… https://t.co/vqjEHh6U8j"
"56","@DailyCaller Umm it came from a lab in Wuhan China 🧐"
"57","@Twitter China must have given you guys the OK 😳"
"58","@lynncjohnston @thehill You're still on that Russia Russian Russia collusion hoax? Anyways I can't argue with moron… https://t.co/TDismywZ1L"
"59","@NGB2020 @Yankees_Rule_ @thehill Apparently you can live wherever he wants this is America"
"60","@lynncjohnston @thehill You must be ok with the Bidens dealings with CHINA?"
"61","@DTrumptheWorst @CouchKing111 @SteveISU16 @benshapiro Nice troll account moron 🤡"
"62","@dbongino White liberals really do hate themselves"
"63","@Bekjjj @liquidlaugh I voted for that moron. There's a part of me that thinks things wld have been better off if Go… https://t.co/1ZPtoZEaij"
"64","@snappycaster @markmatthieu @jeannefisherDEM @Darsh_Vaderr @PeteButtigieg Yeah because building and launching rockets is so easy"
"65","@mattljames11 @PCGamerCapt @RadiantLadorian @nypost No it's the battle flag of the Virginia army. But I wouldn't th… https://t.co/ljX8SpSS0m"
"66","@somenycguy @_Michelangelo__ @thehill @thomaskaine5 @realDonaldTrump He's a idiot that lives in DC and doesn't know… https://t.co/JuehlCRDXL"
"67","@_Michelangelo__ @thehill @thomaskaine5 @realDonaldTrump Hows it Trump's fault? One he didn't create the virus that… https://t.co/pj2NJP3dyt"
"68","@JulianAvole @Earth_ling84 @a_newsman @tomselliott @VinGuptaMD Lol right!"
"69","@Earth_ling84 @a_newsman @tomselliott @VinGuptaMD In ca there's lots of people wearing mask in their cars and I'm n… https://t.co/1TU6Khdxqb"
"70","@Nickie09431770 @BuzzPatterson @Shannylee621 @KamalaHarris Well she's definitely unqualified even black people can'… https://t.co/jGcN25mTob"
"71","@DoniTheDon_ Lol so much for public education"
"72","@gofakeyourselfM @Boogie_Down_Pro @McKaylaRoseJ Dang Trump is in that age group overweight and he beat it in a week"
"73","@Boogie_Down_Pro @McKaylaRoseJ No one's saying it's a hoax so stop being a moron. But what most people are saying i… https://t.co/qtjIxpZgB1"
"74","@Coolfridge2 @EvanAKilgore Yeah cheating tends to solve all that #BidenCheated2020"
"75","@imbrucemaxwell @EvanAKilgore He'll be lucky to make it a year that's for sure"
"76","@NewsyGirl05 @EvanAKilgore Excuse me that's Dr. Jill Biden 🤮🤮"
"77","@realCCrump He sure does sound angry"
"78","@metoolie @MailOnline He's an Evil little man"
"79","@FPGarvin @christyhwiley @bad_hombreee @LewisMcCracken6 @stevieboy2967 @darylc395 @HillaryClinton Only way pop vote… https://t.co/Wrt8ar9lvL"
"80","@christyhwiley @bad_hombreee @LewisMcCracken6 @stevieboy2967 @darylc395 @HillaryClinton Lol yeah let's California d… https://t.co/oh1xHGFdPx"
"81","@HillaryClinton Yeah let's have California decide every President..   That's a HELL NO"
"82","@metoolie @MailOnline The Walking Dead 😳"
"83","@FreedomFire89 @TimConstantine1 I was thinking the same thing he's a ass🤡"
"84","@TMZ Well I guess 2 out of 3 isn't bad lol"
"85","@usatodayDC So much for believe all women"
"86","@ayye_cope @ss4bama @jgreene918 @Langdon6Pack @VandyFootball @SarahFuller_27 Ok my bad, I'm grumpy in the morning ✌🏾"
"87","@Coach_Tobin @BainageKing1 @Verdinvidia @JeffinParma @muaaz_kasker @VandyFootball @SarahFuller_27 College athletes… https://t.co/8n4ElqYGot"
"88","@Verdinvidia @Coach_Tobin @JeffinParma @muaaz_kasker @VandyFootball @SarahFuller_27 That was a terrible kickoff!"
"89","@muaaz_kasker @VandyFootball @SarahFuller_27 Because she sucks and this is just a publicity stunt"
"90","@ayye_cope @ss4bama @jgreene918 @Langdon6Pack @VandyFootball @SarahFuller_27 You're wrong in a normal situation sch… https://t.co/NbvmPYRxiS"
"91","@NashTriStar @VandyFootball @SarahFuller_27 So they use her to kick EP but use a real kicker to kick FG"
"92","@P4YPHB @ProsecuteFraud @Dragonlawyer2 @OCSheriffBarnes The truth is the CCP virus is being used to control us. 99+… https://t.co/FZ28dsG68t"
"93","@alexchtwit @CourtneyRathke @renee3147 Mrs. Biden is married to a creepy old man"
"94","@jannietle @murray_nyc @DrBiden Edumacation 🤧"
"95","@iamLeGoat @Lakers And China runs the NBA 🤮"
"96","@Brianrrs37 @Porsche Ok 🤡"
"97","@Noita_Spirit @CO_KoolaidKid @Trident__ @Dna5870 @MonarchofMayhem @HillaryClinton And that's why we have the EC 🤡"
"98","@shossy2 @MollyJongFast @jncbooks @JoeBiden 99+% survival rate 🤡"
"99","@defNOTalien Lol I'm living in your head 🤡"
"100","@defNOTalien @TMalkier @murray_nyc @DrBiden Oh relax snowflake! I know she has a Dr. in education. Geez Twitter is… https://t.co/CJmie0JfCT"
"101","@JaboPoli @BroadwayVincenz @JoeBiden Name one thing? 🤡"
"102","@JoeBiden You are Chinas BITCH you 🤡"
"103","@AdamInHTownTX @DrewHolden360 @USATODAY So much for believe all women. Hippocratic 🤡"
"104","@ZanzibarVenturz @GadSaad Lol only won pop vote because of CA. So yeah you're a 🤡"
"105","@HarrietZebro @love_cats_11 @CO_KoolaidKid @Trident__ @Dna5870 @MonarchofMayhem @HillaryClinton How is it Trump's f… https://t.co/QPI8iAngYF"
"106","@CO_KoolaidKid @Trident__ @Dna5870 @MonarchofMayhem @HillaryClinton Lol she won the popular vote only because of CA. Facts are fun"
"107","@HillaryClinton You never became President. Get used to it 🤣"
"108","@SonnyBill_ESQ @JaniceDean Umm you might want to tell Mrs. Ford that, she had no evidence oh and isn't the Dems tha… https://t.co/BNN1pxHF6m"
"109","@lysuhh_ @AmyMcLe74465187 @eddieisvibing @crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC it's silly and s… https://t.co/kIGmXWyi45"
"110","@GoodBuddyKIRK @RealSaavedra Do you Twitter TDS BS everyday? Or just the days You get your panties all tied up. Oh btw you are a 🤡"
"111","@DonaldHasenbank @CFBONFOX @VandyFootball @SarahFuller_27 Umm you use pronouns in your bio. That's the definition of beta-males 🤡"
"112","@AHSMaplesAD @elivenspire @CFBONFOX @VandyFootball @SarahFuller_27 The US women's national team lost to a team of 14 yr old boys"
"113","@LjiljanaLu @Blklivesmatter You mean the DNC cheated  no way dementia Joe got over 80 million votes 🤣"
"114","@Blklivesmatter Yeah after looting rioting and burning down cities all summer you guys deserve jack shit"
"115","@Blklivesmatter @politico Because BLM is a Marxist racist organization"
"116","@bmikusek @kayleighmcenany So in other words you guys have the flu 🤔"
"117","@AOC No they make fun of you because you're stupid"
"118","@heartjams @crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC Oh relax I'm just trolling you lol.. she/her/i… https://t.co/lSRN71YRML"
"119","@sunshinessp411 @MichaelCPaulArt @MgRos48 @beanie4u @Soundsaboutrig4 @RepSwalwell Trump didn't lose and the DNC che… https://t.co/ifsFx5iqoI"
"120","@RepSwalwell You sure are talkative today considering you're a freaking Chinese spy"
"121","@tammshort @kauth_tyler @stoolpresidente So Walmart, Target etc.. can remain open, but small businesses can't?"
"122","@PenCapChew27 @Outkick @ClayTravis Well it's a good take. You must be pro lockdown 🤮"
"123","@jezusgurl55 @idiotJournos @Kaepernick7 @benandjerrys @yourrightscamp He's getting paid big money. like he's going… https://t.co/8UPsYlxWe4"
"124","@PenCapChew27 @Outkick @ClayTravis He's right, lockdowns don't work"
"125","@DavidBE43756163 @TGMorganization @windexthewindow Well I guess they will move to Samsung. They aren't made in China 😁"
"126","@heartjams @crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC Oh look another she/her moron 🤡 only morons us… https://t.co/4Ps4dsdMx2"
"127","@crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC I don't use them in my Twitter bio you 🤡"
"128","@jooniesaturns @crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC Lol who uses she/her in bio oh SJW 🤡"
"129","@eddieisvibing @crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC https://t.co/xHGXmtZeBj"
"130","@crpskkuno @LisaLouEOB @MamaDelilahRoo @McKaylaRoseJ @AOC You use pronouns in your bio, enough said 🤡"
"131","@mickyd123us @DFBHarvard Oh look another China BOT"
"132","@DragonKing____ @McKaylaRoseJ @RepAdamSchiff Well the DNC still cheated 🤡"
"133","@kstraith @ChaliceSam @arankin8 @MattWalshBlog WRONG! mask wearing in California is everywhere and look we lead the… https://t.co/JRqjLv2v5i"
"134","@studentsfordemo @SteveCampy @KyleKashuv You're a monkey clown"
"135","@studentsfordemo @SteveCampy @KyleKashuv What are you talking about 15 cases? What are you talking about China yeah… https://t.co/k76tTZYhTn"
"136","@kpopobama @KyleKashuv Well you have a flag of Puerto Rico and Italy so how am I supposed to know that you American… https://t.co/4vHIFs68IA"
"137","@kpopobama @KyleKashuv Said the moron socialist, using an American made platform."
"138","@studentsfordemo @SteveCampy @KyleKashuv You should probably direct your anger to China you know the country that u… https://t.co/hFllwQ2HsY"
"139","@Debleespecial @MissyB4Trump @MrAndyNgo No one is listening to our clown governor anyways"
"140","@Let_me_finish_ @iamroark @RDT39933040 @Cynergistic1 @MattWalshBlog You don't even live in a state 🤣 You're just a swamp dweller 🤡"
"141","@RepSwalwell Umm you are a Chinese asset"
"142","@AmbassadorRice That creepy old man is sniffing your hair 🤣"
"143","@PlantainsChild @AmbassadorRice Yeah she did such a great job with Benghazi, You know lying to the American people about it"
"144","@slzbooks @d4s3r1 @AmbassadorRice Yeah just what the country needs.. more swamp creatures 🤮"
"145","@AmbassadorRice BENGHAZI! You know that incident you blamed on a stupid video"
"146","@pastorbillyshaw @NoSpinNews I couldn't have said it any better"
"147","@pastorbillyshaw @NoSpinNews Because they know he's a senile old man he'll be lucky to last a year."
"148","@martz_emilie @CourtnieNW @TODAYshow @efelsenthal @TIME Well he's not going anywhere, Biden won't last 1yr as presi… https://t.co/Cwwp6Ei3gF"
"149","@OWSdude @ACTforAmerica Trump didn't create the virus, it came from China. You should probably be upset with your m… https://t.co/B4fXGXHS6Z"
"150","@ForRfb @BreitbartNews You know you just made yourself look like a complete moron 🤡
Exactly the Democrats lose so m… https://t.co/sF1r3cEW37"
"151","@brownbearthere @MrMichaelBurkes Yeah it's not too hard to tweet and walk at the same time considering we all have… https://t.co/o0H8pw365T"
"152","@barstoolsports Can't wait! Haters going to hate, plus no one cares what they have to say anyways 🤣"
"153","@Rep_CAJohnson So now you are threatening people? #FBI 
https://t.co/t6I39vPRfh"
"154","@DavidBrwn @anonpatriotq It's called journalism, I know it's a dying concept"
"155","@meadow_life @EMOcean7 @thehill Umm you forget HUMANS to the ISS 🤓"
"156","@RawSalmon6 @michaeljknowles Well the science says schools should be opening yet the Democrats are closing the scho… https://t.co/dt9qCgjYhz"
"157","@amyklobuchar You mean the DNC cheated and everyone knows it."
"158","@roque_coral @ANTHONYBLOGAN So it seems you get angry when Black man don't do what you want"
"159","@ANTHONYBLOGAN That's the wimpiest sounding Santa Claus I ever heard"
"160","@DARASTOP12345 @OutlawRider58 @SteveDeaceShow @NYGovCuomo Nice troll account, You got ratioed because you're a moron"
"161","@BidenShotMyLeg @JJJ702JJJ @PhDnotMD @imjdsharp @NYGovCuomo https://t.co/Uhc1GEd6Bn"
"162","@DARASTOP12345 @OutlawRider58 @SteveDeaceShow @NYGovCuomo No one is forcing these people to work at a hospital. Cov… https://t.co/IYd47F4Bqo"
"163","@OutlawRider58 @DARASTOP12345 @SteveDeaceShow @NYGovCuomo NY and CA are filled with wimps and covid nazis"
"164","@katewist @BrianHy1 @NeverCollins716 @NYGovCuomo Mask don't work you covid nazi. How about this you stay hm with your soy boi bf 🤣"
"165","@BidenShotMyLeg @JJJ702JJJ @PhDnotMD @imjdsharp @NYGovCuomo You are a BLM covid nazi 🤡"
"166","@amdoll1 @BykowiczShelly @NYGovCuomo Yeah good thing your love ones weren't living in nursing hms. You are a freaking covid moron 🤡"
"167","@BykowiczShelly @NYGovCuomo Yeah the nursing hm patients probably have a different thought"
"168","@RASmith2017 @BykowiczShelly @NYGovCuomo STFU you covid nazi.. lockdowns don't work"
"169","Study Finds Asymptomatic Spread Not a Significant Source of the CCP Virus Pandemic https://t.co/1i8YDcibVE"
"170","@u1032 @EliLake He actually did, before the DNC cheated, Guess you've been living underneath a rock and haven't see… https://t.co/9UEHLUDh2e"
"171","@MrAndyNgo https://t.co/TbP4Iw1B7Z"
"172","@EliLake Trump won in a landslide and Biden cheated and everyone knows it"
"173","@dougporter506 @KUSINews @TheRealJohnHCox @GavinNewsom Oh STFU you moron. lockdowns don't work yeah let's destroy s… https://t.co/L77vrKFA9u"
"174","@_iloreto @TaylorBisackyTV @kron4news Yeah destroying businesses is so smart. Lockdowns don't work! You are a Covid Nazi"
"175","This is #America.. Be Free!"
"176","@hacks4pancakes @thehill Yeah because we have this thing called the Constitution. Stop being a covid sheep Nazi"
"177","@kaizoman @hacks4pancakes @thehill Ok mask Nazi. Mask obviously don't work that well. people in California wear the… https://t.co/7vDNsHyqMs"
"178","@lapublichealth Hopefully the people of LA Will realize that we don't live under a one-man rule and to exercise the… https://t.co/4flr7HOe2R"
"179","@jayfl977 @Breaking911 Because mask don't really work and Gavin is a moron 🤡"
"180","@RealMarkKennedy Hell NO!! But California is filled with lots of sheep that will think this is a great idea"
"181","@CBS_Herridge @amb04JKA Can you say #BidenCorruption"
"182","@VincentJenny @sliccardo Right!"
"183","@sliccardo What's up with all these Dems wearing mask in their profile pictures? it's like they love their little masky"
"184","@slrlily @AnthonyxNYC @nypost Just SHE, does SHE have a uterus Yes does she have a penis no = SHE"
"185","@Parzival1975 @JudiWythAnEye @nypost You're a Satan worshiping 🤡"
"186","@Jupe511 @TalonXavier_ @GeorgieSmyth @cbcnewsbc How about this... You stay home and cower like a little baby you covid Nazi"
"187","@Jupe511 @GeorgieSmyth @cbcnewsbc Oh but people can protest by the thousands BLM could burn loot and riot. yet you… https://t.co/FbkC4YbR38"
"188","@larashoutsBS @nypost None.... it's covid time 🤮"
"189","@Ann76498196 @thejtlewis Oh look a troll account, btw Trump not hiding from anything. Biden hasn't taken a serious… https://t.co/OckIiaQdVQ"
"190","@JK62560 @tom_trotts @ghostbiker2 Is FL open and kids allowed to play sports and go to school in person?"
"191","@WVUMAMA2 @glezee81 You got ratioed because you're a freaking moron that gets your information from CNN"
"192","@JesseJa00920812 @MrAndyNgo He goes out pretty much every night"
"193","@JesseJa00920812 @MrAndyNgo You're a moron 🤡 
Who else is going to cover them? The mainstream media 🤣 well Trump's… https://t.co/dRHwsUnkPc"
"194","@cliff_grieve Because that would require them to do their job 😩"
"195","@LToddWood Isis 2.0 on the way 😳"
"196","@bcoughlin23 @BreitbartNews So was Gallagher a racist for smashing watermelons then? Or are you just a BLM moron on… https://t.co/NhyXtpfGpH"
"197","@LPCDon @GravesWilliams6 It be like 20 mins tops lol"
"198","@Fight_4_USA_Now @BrandonStraka America was never Russia but with Biden if he ends up pulling off this fraud is goi… https://t.co/CkOLsgwMgr"
"199","@MagicJohnson Yay for segregation 😳"
"200","@uteswin3 @MagicJohnson Well what will White liberals have to pander and complain about after that 🤔"
"201","@TheCrazyCat14 @SAUND20 @MagicJohnson America isn't a racist country, I don't know maybe people you're around are r… https://t.co/tsRha2bkry"
"202","@Camoore10 @MagicJohnsonB @MagicJohnson Probably when a black guy comes up with billions of dollars to buy a team.… https://t.co/V0ANqyR6gF"
"203","@MagicJohnsonB @MagicJohnson When a black guy buys a team pretty simple. You know not everything has to be about bl… https://t.co/18UdY3VjRd"
"204","@DaniaStrong @akara_z @jeremyschmidt @EWoodhouse7 Mask do shit!!, people in California wear masked all over the dam… https://t.co/WaJT39Gbyv"
"205","@momma_pie @KnowYourGreen1 @CDCgov You're a good little sheep 🤡"
"206","@LisaBBack2009 @heil_micah @notmyting @JenZenzo @catturd2 Who cares about the rhino Republicans. Trump expanded the… https://t.co/mvTywwjtz4"
"207","@jpkuber @YaKastro @TheEconomist ByDon more like ByDumb 🤡"
"208","@canadiangirls99 🤣🤣"
"209","@canadiangirls99 That's RACIST lol jk 🤣✌🏾"
"210","@JustTheNews @SKatzKeating China is asshole"
"211","@julie_siterlet @TaraAnnThieke @KDKA You do know it's Nancy pelosi that's holding up the stimulus package she wants… https://t.co/2beAUqG9Px"
"212","@DillonGiocondi @KDKA https://t.co/VXZviJN0nH"
"213","@Melmis @hauda01 @MSNBC So you're another moron wearing a mask in your house using it as your profile picture"
"214","@BigGoddy2001 @kanyeisthenewr1 @ScoonTv @Mybusiness19 @McflyShivvy Right!"
"215","@PTSDoffDaChains @EllenNovelli @TheRightMelissa @JoeBiden Only moron covid nazis post a avatar picture wearing a mask"
"216","@Bobby_Casanova @454US @JoeBiden Yeah because tweeting takes so much time to do, oh and he won by 6 million because… https://t.co/B6Su6Rp76Q"
"217","@ATDreamQueens @eyeflyfish2 @JPPelzman @justin_hart What's Trump have to do with this? So you saying only Republica… https://t.co/t1dOfLgINC"
"218","@RealJamesWoods @bluethuglife Now all of a sudden the left loves George Bush you know the administration that lied us into the Iraq war"
"219","@tschromehinge @brobertphd @RealJamesWoods Yeah George Bush the one who lied us into the Iraq war"
"220","@jmtomsick It's from 2019 But yay we might get stuck with a 78-year-old dementia politician as a president 🤔"
"221","@Nationalist_KAG Sad but true"
"222","@RetroRentsAl @DonnaWR8 @BarbaraRedgate @TuckerCarlson @SidneyPowell1 Only moron clowns put pronouns in their bio"
"223","@GlennnRoss I think you need to look up the definition of fascist because Trump's far from that. And the DNC stole… https://t.co/f8nAqX7uP0"
"224","@TMarooka @michaeljknowles He's like look I know Black people 🤣"
"225","@arneduncan Why do white libs hate being white ?"
"226","@arneduncan You are definitely suffering from some serious white guilt what happened to you growing up?"
"227","@erikandjack @3YearLetterman @MittRomney Mitch is a ASS🤡 respect this 🖕🏾"
"228","@ChiefBowser @Neil10790465 @MittRomney Ohh like the Democrats with their Russia Russia Russia collusion fake hoax"
"229","@akashicbunny @WHDYWhitesox @ewarren Translation = you're a clown!"
"230","@swaknan @charliekirk11 https://t.co/xn3faGNqCk"
"231","@Jasongoofygrape @AllRiseCBS @CBS Right!"
"232","@Shanghaianddry @WildThought7 @swaknan @charliekirk11 I think he's far from even Trump light he seems to be the com… https://t.co/PcX0XYU9GI"
"233","@FedPorn @dbongino @RealRoss2020 Soo that leaves 290 million that say GO F-YOURSELF....you ass🤡"
"234","@dbongino Seems lots of Dems are more than happy to have the government tell them what they can and can't do"
"235","@JoeBiden No.... I'm President-elect, because I say so"
"236","@d_jaylape @ABFalecbaldwin Can you name one thing that Trump has done to issue in this era of darkness you are comp… https://t.co/pajrjLVkbg"
"237","@AnaCabrera Testing will do that🤔 covid Nazi"
"238","@BreitbartNews Can the McCains just go away!! No one wants to hear from this traitorous backstabbing family 🤮"
"239","@Dirk_Dane @KatieDaviscourt You might want to look at the states of California Michigan Oregon Washington"
"240","@CoriBush How about don't hang out with drug dealers act"
"241","@swaknan @charliekirk11 It's been proven lockdowns don't work look at Europe. unless you're one of those little she… https://t.co/UNOddFXOls"
"242","@ejpa @GodisEssentiaI @charliekirk11 You might want to actually read what the Democrats had in the bill which was s… https://t.co/RjDXfPsfKL"
"243","@tlcoker74 @GovWhitmer @MichiganHHS So you thank her for destroying the economy ruining people's livelihoods making… https://t.co/DR6r8sSl8y"
"244","@GovWhitmer @MichiganHHS Wow there's really dumb ass sheep that actually think this is a good idea"
"245","@rottenkittykat @takeshi24646888 @booksbycolleen @GovWhitmer @MichiganHHS Roger stone isn't in his administration you moron"
"246","@booksbycolleen @GovWhitmer @MichiganHHS Yeah destroying businesses 🤮"
"247","@TheRISEofROD @robertjules4 John B is just mad because Trump didn't listen to him and go to war"
"248","@HermioneIsHere @dev_decker Stupid is good on you"
"249","@tedlieu @kayleighmcenany @realDonaldTrump Dang is this all you people do all day is just complain about everything? 🤡"
"250","@IT_Kelly @newsbreakApp Sounds like a personal problem, whatever happened to my body my choice 🤔"
"251","@BFett2020 @IT_Kelly @newsbreakApp They just a bunch of bitter angry people"
"252","@nyy_db @catturd2 Yeah probably, hey if CA can do what they want and not listen to the President Trump why can't she do the same to Biden."
"253","@thekenlongman @catturd2 She's awesome! your state is lucky to have her. I'm stuck with Gavin Newsom of CA🤮"
"254","@IlhanMN You married your BROTHER 🤮"
"255","@Ceuninck4 @BreitbartNews Lol yeah sure it did, But the summer long protest looting and riots didn't cause anything… https://t.co/cR3CzsGDh1"
"256","@JohnStimpson11 @BreitbartNews Historic fraud for sure!"
"257","@BrianDRuppert @BeschlossDC https://t.co/aJmd3j3fwr"
"258","@AceMelman @TSabonis @ryanhherda @CNBC Spain france and the UK did strick lockdowns and look what that did absolute… https://t.co/PyeKAIVqGE"
"259","@ElsaInCa @Moreskyplease @JenGriffinFNC Yeah God forbid the troops come home from Iraq in Afghanistan"
"260","@Chickenchips_ @BreitbartNews NY has one, and it seems to work.... NOT"
"261","@PointSpreadMax @Conye4real @benshapiro Have you looked at your profile pic recently 😳"
"262","@NYCWinston212 @HealthCareEric @stillgray Hopefully Newsmax get some live shows during the evening"
"263","@Thomas1774Paine @bluethuglife And Dems keep voting for the same morons."
"264","@Mclane17330928 @JonathanDraffk1 @JamesOKeefeIII Wow your source is Wiki? You're a freaking moron!"
"265","@c_mattioni @ACLU It's legal you are ok... Karen"
"266","@ACLU Every LEGAL vote counts 🤡"
"267","@guljanxv @tveitdal @FT Ummm that's not true! You ever heard of China and India? The two biggest polluters."
"268","@swamp_nugget @Tombx7M Sean is good, He's just stuck there, He's still pretty much speaking his mind"
"269","@JoeBiden Yay going bck to bombing civilians giving money to Iran selling out Israel being China's bitch 😳"
"270","@oneandonlyjoyce @carol9w @PhilipRucker @PostScottWilson Latinx is what morons say"
"271","@alexis03397391 @JackPosobiec I sure hope so"
"272","@IWasHrren @NoqReport @FoxNews That article is from 2017 😳"
"273","@Ploodie1 @Zmarti3s101 @stillgray She barely got 110,000 votes the least of any house member and yet she has so much power"
"274","@ginacarano You're the best!!! Don't let the haters win"
"275","@nypost Thank President Trump! 🇺🇸"
"276","@spendg8 @SpaceX @SpaceForceDoD @AF_SMC @LockheedMartin Why? It's focus is SPACE and a FORCE for good ✌🏾"
"277","@RealMarkKennedy And Iraq!"
"278","@TimRunsHisMouth @benbattles45 And House women Republicans"
