"","text"
"33","@kylenabecker Wearing dresses and stealing luggage from airports is taken."
"34","@Xeyna2 Funny that these two tweets showed up in this order. @ChrisLoesch https://t.co/QsnLk0ul4Y"
"35","@meltheanarchist Pay a fine and go home."
"36","How do we send the rest of this crap back to PA? #Fetterman https://t.co/YEPeDN9mXm"
"37","@JackPosobiec Maybe it will keep Putin from paying Biden back."
"38","If you’ve recently #transitioned from male to female and think you are having cramps or other feminine hormonal iss… https://t.co/RX9INQsyFx"
"39","@Project_Veritas Aaannnndddd UNFOLLOW"
"40","@Jennifer_360_ @Mariah_970 Love it"
"41","@sherrylynnjacks English for Dummies"
"42","@DieHard45RG @matjendav4 @RashidaTlaib Two words - eye bleach."
"43","@mkolken Maybe he made a coherent statement. That would be newsworthy."
"44","@Trump716 Once Obama got one it was reduced to nothing more than a participation medal. Trump can do better."
"45","@WhitlockJason Some people don’t want justice, they want revenge. Therefore, no matter what verdict is rendered, th… https://t.co/unH6a27hYu"
"46","@Xeyna2 You make every day better. This is one of my favorite pics."
"47","@catturd2 “If”"
"48","@bklyngirl42 Yet another reason why I like brunettes. ❤️"
"49","@EzraEfrat That stupid robot from Lost In Space."
"50","@jonbingnj Theoneswhoneedtodestroytheelitistoverlordswhomurderedtherestofus."
"51","@JedediahBila At least you see some tweets. On FarceBook it’s literally all ads."
"52","@Trublood4life @elonmusk He’s been catering to politicians all day, promising to play nice while the rest of us get… https://t.co/C2FldNUiyy"
"53","Is anyone working on a cure for the #covid #vaccine? Please help the #vaxxed who were forced to get jabbed in order… https://t.co/P6WWnvOXJd"
"54","@realstewpeters Landfill"
"55","@libbyemmons @ATT I ask the same thing about Verizon."
"56","@hodgetwins “If you’re reading this then I really f**ked up Truth Social.”"
"57","@sheetz Caramel Fudge Brownie Milkshake 😋"
"58","@realstewpeters Those look like models on a photo shoot. Probably not even Ukrainian or anywhere near that country."
"59","@monicaonairtalk Yes, in several different calibers."
"60","@ACTBrigitte It started out bad and got exponentially worse."
"61","@larryelder I don’t think she’s “mom” enough."
"62","@MattWalshBlog @BuckSexton 🤮"
"63","@ForgiatoBlow47 Still Obama. Human garbage."
"64","@kellykreads I’m a conservative Christian and would love a follow back. Thanks!"
"65","@laurenboebert It's a distraction. We need to remove both him and Harris."
"66","@ProudPatriotSSG @againstgrmrs Love it! Do you think BPASLABFTDKACAEDTVOBBTTSR=R will fit on a T-Shirt? 😆"
"67","@carsonkrow 🤣🤣🤣"
"68","@johnrich I think you'd have to use a different finger for the press corps."
"69","@leslibless Uncanny. https://t.co/ZdoWPiyY7i"
"70","@PressSec You're a moron. I say that because Twitter asked me if I was sure I wanted to say idiot which may have been too complimentary."
"71","@kimKBaltimore Based on her track record we can just assume the truth is the opposite of anything she says."
"72","@laurenboebert Preaching to the choir. https://t.co/GuUCEY9LZ0"
"73","@NickAdamsinUSA Can we put the maskers in the cargo hold and let the pets sit in the cabin seats?"
"74","@leslibless I'm scheduled to fly next week with only connecting flights. That should be interesting."
"75","@TGrammie2 Why start now?"
"76","@elonmusk @cb_doge Who the hell is in charge over there?! Oops, uh, sorry about that."
"77","@RepAdamSchiff Not if he gets rid of garbage like you and Pelosi. Jackass."
"78","@KamVTV Working for the WHO or the CDC is a disease. They are helping no one."
"79","@JebraFaushay Standing in front of a burning dumpster would have been more appropriate."
"80","@elonmusk
 How about a poll on whether we should ban Pedo Joe Biden? #BanBiden"
"81","How the hell are ballots still being delivered in battleground areas? This is how the #2020Election got stolen. #2022 #Audit"
"82","#JoeBiden #JohnFetterman #Vegetables #MentallyImpaired https://t.co/7UHRNnT4e2"
"83","#JoeBiden #JohnFetterman #Vegetables #MentallyImpaired https://t.co/eIEK5QQVbL"
"84","#Biden #Fetterman #Vegetables @TheBabylonBee https://t.co/BaIc94zxhg"
"85","@PitbullRedhat @JoshT1776 Only if he has enough cognitive ability left to push the voting buttons."
"86","The dead Democrat elected in #PA won’t be any less effective than a living Democrat. #Election2022"
"87","@samanthamarika1 @Erica6479 Their numbers are probably lower than those who died from the “vaccine.”"
"88","@JannaPart2 Wooo, lovin’ that perfect little uh, hat."
"89","@DonHuffines @KamVTV @GregAbbott_TX A lot of the garbage is coming from California as they realize their socialist,… https://t.co/diLsd0Tzzb"
"90","@cryptoholderwlv @mkolken I wish blue state parasites would stay put instead of moving to red states and trying to… https://t.co/Lq96m9u4Ty"
"91","Game day in Blacksburg! #Hokies #EmbarrassOurKids #VTMom #VTDad https://t.co/F5WLWzsLGN"
"92","@JoshT1776 @AOC @elonmusk She likes to be heard no matter how stupid she sounds."
"93","@catturd2 @Chesschick01 Too bad your Tesla will be scrap metal in about five years when you realize a replacement b… https://t.co/tRQ6vcof1x"
"94","@elonmusk now owns #Twitter and some of the top leadership team members have been fired. Let’s make #TwitterFirings… https://t.co/2Jbbne4h61"
"95","And add another port so ships come faster. The game gets really boring when it takes 16 hours for each ship to arri… https://t.co/H5T2ya3SCW"
"96","@TrainStation2 @pixelfederation While the prices of everything went up once Level 5 was unlocked, the sad number of… https://t.co/pRXnooUZsz"
"97","@KariLake I may have to move to #Arizona when #KariLake becomes Governor."
"98","@DailyCaller Administration: “We only wake him up for the important stuff.”"
"99","@Kimkim4270 @IsabellaMDeLuca I follow her for the articles. They really stick out in my mind."
"100","@DominionEnergy I don’t care for all the new charges each month. https://t.co/p4nWDhWMVG"
"101","The more Joe Biden talks the more titles my Twitter name gets. #PedoHitler"
"102","@POTUS Go to hell and make it soon."
"103","@CandiceNBC12 I guess it’s not PC to have a crazy meter for certain travel routes. For some reason certain roads ca… https://t.co/0AoRrkWNW5"
"104","@newsmax That’s because he has no idea who Donald Trump is."
"105","@BreitbartNews I’m kind of surprised this didn’t end in a massive shoot out."
"106","@newsmax To which Jill replied, “Well, sh*t. Now I have to babysit him again.”"
"107","@John_Schneider Here is one in South Carolina called Angel Tree. It’s over 400 years old. https://t.co/TIGUe1cJTv"
"108","@eveforamerica I think that’s his “I’ve earned Chick-fil-A” face."
"109","@catturd2 Make it 50."
"110","@thehill @SecRaimondo It’s hard to tell who sucked more as President, @BarackObama or @JoeBiden. I didn’t think it… https://t.co/eGmwMuvIrp"
"111","@eveforamerica It reminds me less of a war and more of developers razing everything in sight so they can build new… https://t.co/DBmcZ2kKqf"
"112","I’m all for the elderly getting a new job after retirement but they should be mentally competent and cognitive enou… https://t.co/kIOTLIbzso"
"113","@ChipsAhoy Buy one bag of every kind of Chips Ahoy! and celebrate with delicious cookies at every meal! 🍪"
"114","@KatiePavlich And an eternity in hell."
"115","So this is legal while peaceful protests at the #Capitol are considered an #Insurrection. #Jan6 #1A https://t.co/24X2isxCbV"
"116","@catturd2 Did he give or receive? Or both?"
"117","@JoshT1776 Michelle only has two tiny ones in her purse while Kamala uses them as stepping stones for jobs she is c… https://t.co/iVi3m5WHJF"
"118","@ScottBaio And I still hope to meet you one day, just not sure how that’s going to happen. In the meantime, God bless you and your family."
"119","@catturd2 Can’t wait for her next book ‘Worse Author.’"
"120","Voters in #Pennsylvania, don’t be fooled. Trump is awesome but he gets some things wrong. For instance, he has endo… https://t.co/ZiWwN4ADz1"
"121","@BlondieforTrump This is their candidate - Kathy Barnette. @Kathy4Truth. https://t.co/HFA26nA3Nh"
"122","When my wife was pregnant with our first child she needed a risky procedure to save her life. The doctor said it wo… https://t.co/crpJvffg1B"
"123","@ChristinaPushaw Does Biden know he supports that?"
"124","@josh_hammer That’s right, no abortion doctor needed. Just take a stroll on the south side and the problem will tak… https://t.co/a0r5fJXVz1"
"125","@BrandiLamonte I’m already following you. I’d love it if you followed me back. #UltraMAGA"
"126","@AndrewNBC12 Colostomy bag. I’d leave it alone."
"127","@AmberMoH https://t.co/pajCrF0vFG"
"128","Let’s not forget that the vaccine was forced on pregnant women even though the documents show Pfizer advised agains… https://t.co/WWVE3Qz2Qx"
"129","While the mainstream media diverts your attention to the manufactured #SCOTUS scandal, @pfizer released thousands o… https://t.co/7VtciSjfOy"
"130","The medical and technological advancements made since #RoeVsWade was decided nearly 50 years ago makes me wonder wh… https://t.co/hKeOsq3AAK"
"131","@FiveGuys I’ve been through your app many times but can’t figure out how or where to order some tweets. Mine pretty… https://t.co/gPjk6znRPi"
"132","@newsmax Maybe she can take all those unsold copies of her biography so they can burn them for warmth."
