"","text"
"46","Some one bring me the CIA operative Barry Barack Obamas head https://t.co/fvJMnC4zly"
"47","@POTUS Sloppy joe"
"48","@JoeBiden Sloppy joe"
"49","@robreiner Where the fuck is Archie when you need him."
"50","@robreiner Meat head, suicide is painless, it's your favorite song"
"51","@viledrak You better hurry up and report it or finish reading the rest of the story"
"52","@brianschatz @AOC You remind me of the Tower of babbling"
"53","@PhilipWegmann @PressSec You're a lying bitch though"
"54","@SecretService When JFK wanted to go back to the gold standard he was murdered, ie,the secret service agent that bl… https://t.co/ry1zV2cPDA"
"55","@POTUS Sloppy joe"
"56","@RepJerryNadler He's a real story I'm taking the head of Joe Biden call someone quick bitch"
"57","@DrTedros @ChelseaClinton @hepatitisfund @WHO Filthy scumbags wef ,who."
"58","Now you can see sec blinken at his real job running around the world threatening  people . https://t.co/8D0EXJBNrZ"
"59","@VP Climate scam you dirty lying Jezebel"
"60","@INTERPOL_SG @TheJusticeDept It seems our justice department is most corrupted and bias, we have pedophiles and sat… https://t.co/rBhJMcpdd0"
"61","@IRS_CI @NDGAnews @USPIS_ATL Did you see all the tweets about the filthy IRS"
"62","@POTUS Sloppy joe"
"63","@FBIWFO @FBIMiamiFL @USAO_DC Did you dirty bitches see Joshua Philip and the whistle blower, Christopher Wray will surrender his head to me"
"64","@SecretService So basically when JFK wanted us to go up the back on the gold standard in which you cannot forge, th… https://t.co/AQWR4QT4DG"
"65","@SecretService I don't get it the money is fake in the first place."
"66","@ClintonFdn @ChelseaClinton @HerCampus Jezebel the Clinton foundation is a criminal organization just like you're i… https://t.co/IXdK4Shycj"
"67","@SenSanders Go down to the border with AOC and see all the children suffering"
"68","@SenSanders Give Ukraine another $115 billion dollars"
"69","@VP Your mother had no right to reproduce"
"70","@Schwarzenegger You know you can self terminate now, if you follow directions you can't screw it up."
"71","@GavinNewsom Pray tell shit bag"
"72","This filthy dirty whore demon shut off her comments because she knows I am taking her and Chelsea's head. https://t.co/6LKaRt8F2v"
"73","@SecBlinken Blinken you are a traitor, execution time"
"74","June 3,2021 I cracked Ron  tinker in the head with my war hammer as he entered my room with war on his mind,on that… https://t.co/Dgjac6l7JQ"
"75","@DeptofDefense @usairforce @AF_Academy It is war time stop stalling"
"76","Let me very specific, the guy in the devil suit aka metatron aka Elon musk did not release the captives on Twitter,… https://t.co/5vkXMEtp4v"
"77","Sloppy joe the belligerent occupying power, I'm shocked. https://t.co/pO3fYSF1Tx"
"78","@seanhannity @SpeakerMcCarthy That's good I'm coming to take his head anyway"
"79","https://t.co/ybVVIV6JI1"
"80","This is the last of 7th afflictions of the air waves on Twitter,the enemy will be slain by the sword that proceedet… https://t.co/64LWbflfI7"
"81","Christ will appear standing on the clouds of Fog of lies."
"82","CHRIST LION 1-2 LION Commander TRUMP aka rev angel 18 the one that warned you about all those demons in DC with great power and authority."
"83","If you can't play by the rules of war, I have an armada more powerful than all the military is on this planet."
"84","I will take the head of the so called sloppy joe Biden and show you it is a Mask."
"85","Don't forget these are the belligerent occupying power as stated in the Geneva convention 11.3, they did not swear… https://t.co/7RUtJCk9GL"
"86","Let's get the word out: official document, there is a bounty out for sec blinken, Chief Millie running mouth, Austi… https://t.co/lSt24J09nZ"
"87","@NGA_GEOINT @NSAGov @GEOINTsymposium Bitches it on ."
"88","Salvatore John DiCostanzo Facebook: power and Authority has been granted to me to Meet justice, revaluation 19."
"89","The Annunciation for RosaArianna McGowan 9-5-73:the annunciation of a beautiful painting made in Florence:she will… https://t.co/L4i2Age97D"
"90","Try replacing the word God with the word LAW,it seems to fit much better when I read."
"91","The Zeal of the Lord of Hosts will perform this, the will of the Lord will be directed by his hand, my just servant."
"92","Since sloppy joe Biden and his sloppy seconds jill Biden and all his administration are all filthy demon whores, th… https://t.co/qG8Njehsyf"
"93","Ending, Isaiah 55 I am 55: behold, I have presented him as a witness to the people, as a commander and instructor for the Nations."
"94","Isaiah 9:6 the government will be upon his shoulders he is a Mighty God,11: out of the root of Jesse a Flower will… https://t.co/51jpfmK2DX"
"95","This is the Goddess Virgo the representation of mother Earth"
"96","Let us rejoice and be glad and give him glory! For the wedding of the Lamb has arrived and his bride has made herse… https://t.co/zZQmfUFilk"
"97","Let's give a big thank you to my Revelation 18 angel, the messenger I told you all about the demons in DC Babylon,… https://t.co/A045ydw1Qh"
"98","These filthy satanic whores know I taking their heads soon https://t.co/M49DLujWUr"
"99","@JoeBiden Leaving office soon, book of Revelations 20"
"100","@GovernorHobbs You stole the election plenty of proof and now your border is being overrun on purpose and you're all part of it"
"101","@SpeakerPelosi Now we watching horror as filthy Joe Biden and his administration and his cohorts let this country b… https://t.co/k2MAMFc3hh"
"102","You could see all the British people behind zelinsky https://t.co/vE562Hk3La"
"103","You could see all the French people behind zelensky https://t.co/mWDiufwbja"
"104","You can see all the German people behind zelensky https://t.co/X1sLUIx2HL"
"105","@ZelenskyyUa @Bundeskanzler Pedophile adrenochrome harvester"
"106","@ZelenskyyUa @Bundeskanzler I will start to take out all your supporters in America first"
"107","@AOC Jezebel the time is hand."
"108","@SenSchumer Chuck I have bounties out for evil pedophiles and adrenal Chrome harvesting, mitt Romney, Lindsey Graham, Mitch McConnell."
"109","If you do not have the right vibration sounds: K R Y S T when the last trump et sounds you will be sweep away."
"110","Iam buying contracts if anyone wants out."
"111","Jesus said: those who will lose their life in my namesake will find it, those who will try to save their life but t… https://t.co/io0KIYYhrr"
"112","@GovAbbott @TexasBorderCzar I will be taking the battlefield with my commander soon, I suggest you contact him."
"113","@POTUS Sloppy joe your agenda is coming to an end and your administration"
"114","@GovAbbott @TexasBorderCzar And so you're in charge of your state. Who is in charge of the wef"
"115","@GregAbbott_TX @TexasBorderCzar I really thought you wanted to walk again"
"116","Greg I need to know if you going to war with me, should I put you on the list ? https://t.co/32fmCWGLsh"
"117","@GregAbbott_TX @TexasBorderCzar Greg I need more answers"
"118","@CBP @DHSgov Everything out of your mouth is a lie"
"119","@CBP @DHSgov Everything out of your mouth is a lie."
"120","He said to Jesus I have followed all the commandments what must I do to get into heaven, Jesus replied sell all you… https://t.co/nrhwzaE6EG"
"121","He's wearing a devils suit he put on October 31st, he's not playing devil's advocate, businessman don't care about… https://t.co/6AqruGSk8c"
"122","If want to know about T H musk he is being allowed,he has to put a sign up for ai,like you are being carded at a ba… https://t.co/EpIBSgIFg3"
"123","@VP You filthy Jezebel"
"124","Who supports zelenkskyyUa will be charged with treason, he is a filthy child sex trafficker and producer of adrenoc… https://t.co/Qukhb4LN3D"
"125","DoD does this bitch know you and  secret service,FBI,and State department we're already in my room, and that's publ… https://t.co/xmUcoIL94N"
"126","DoD dose this filthy whore know I threatened to kill you too,but no ban yet https://t.co/jljnSewe2C"
"127","@RedScreeech You can tell this bitch did his research"
"128","@ZelenskyyUa I'm coming for your head bitch"
"129","This secretary Austin Lloyd on casual Sunday serving coffee to the Head brass https://t.co/31PXB6SmHh"
"130","@SecDebHaaland Don't forget idiot only women can be moms,"
"131","Can you see the subtle differences between the FBI and home land security,iam just trying not to be a racist and sa… https://t.co/fYEwKXTORe"
"132","Anybody in the secret service wants to hand me the fake sloppy joe bides head gets a pass,"
"133","@POTUS How's the border going bitch"
"134","This is our border zar,the filthy laughing hyena, makes sense now doesn't it. https://t.co/WYCQrAEoBg"
"135","@SpeakerPelosi Only woman can be mothers bitch"
"136","@GovAbbott So basically Jezebel Hollywood and their pedophiles have no migrants on their porch"
"137","@GovAbbott I was hoping you would send some people over to LA and Hollywood and the pedophile system, do you have a… https://t.co/rr6134f3vb"
"138","@GovAbbott I just seen a video of your Texas national guard what show you in this matter, I've been briefed already."
"139","@SecBlinken @StateDept You have been caught being a dirty lying bitch,you need to surrender before you get hurt, yo… https://t.co/cIgGscry9A"
"140","I just had this same conversation with Commonwealth Care alliance 50 Winter Street Boston, they will take no respon… https://t.co/l0sABnpobw"
"141","@BarackObama @guitarsoverguns @MBK_Alliance @ObamaFoundation Today I got to hear more about the Clinton and Obama c… https://t.co/iQI4V5Omor"
"142","@RepLoisFrankel Make no mistake this is a jezebel of the first order and the law of jezebels ending is in the bible,see ya bitch"
"143","That is 36 levels past the president kids ."
"144","I found good reason, apparently I have cosmic clearance 36, it's all authority on this planet from anybody bitches"
"145","Is there a good reason why every time I threaten with physical violence, Merrick Garland and Christopher Wray for t… https://t.co/iqXnn6g5OO"
"146","@RepLoisFrankel @DreyfoosSOA There is in side trader making money off the American people"
"147","@OliviaMesser @AOC Dirty jezebel your good friends with the filthy Clinton satanic crime family"
"148","@FBIWFO @USAO_DC So basically I will be the only one not charged for coming down to the DC department of correction… https://t.co/ADMqfxQjl1"
"149","Who in Massachusetts is good friends with these filthy pedophile whores. https://t.co/QhKzDmdDgH"
"150","General Tom Fitton you have been summoned and highly requested by the Lord to Command the Battle of bunker Hill."
"151","@BillBartholomew @CCAUncommonCare COVID scam"
"152","@FBI @FBIBirmingham @FBIWFO I heard wray volunteered to sleep in the break room naked at night to keep the roaches out"
"153","@NoLieWithBTC @GavinNewsom Did you see my last tweet Gavin, it's full of Democrat pedophiles"
"154","@SenMarkey You first and your pathetic green new scam"
"155","@DHSgov @SecMayorkas @DepSecTien A chemical disaster every 2 days and not one mention from Homeland security, just… https://t.co/wK5cNfvOYb"
"156","@davidminpdx @AOC Why is there no oversight on the federal reserve, never gets mentioned,a banking cabal that enslaves Americans."
"157","@davidminpdx @AOC Go after block rock and the new world order,carlo maria vigano, jezebel and don't forget the fede… https://t.co/oxq4pG2KNj"
"158","@adamconover @AOC We have all the evidence against your your climate scam jezebel"
"159","@FBINorfolk Just a reminder director Christopher Wray is on the terrorist list,do you bitches know where he is."
"160","Director Christopher Wray iam going to fuck you bad bitch https://t.co/yrz9xmtd98"
"161","@AtlanticCouncil @SenMarkey @ACGlobalEnergy @CGreenCapital Ed we have more than enough evidence to support your climate scam."
"162","Scumbag https://t.co/ONlnw4LADy"
"163","https://t.co/fXiryZEysA Brazil festival,"
"164","@robreiner Have some more adrenal Chrome"
"165","@SenSchumer @RepJeffries Federal reserve is a filthy Rothschild banking cabal to enslave the American people with t… https://t.co/vaDtKv5J66"
"166","@RepJerryNadler @SpeakerMcCarthy @POTUS Federal reserve controlled by the filthy rothschilds are doing that, bitch"
"167","@DavidCayJ @AOC @LeverNews Border scandal involving you, children in cages, human trafficking, not one word from your filthy jezebel mouth"
"168","Liz Cheney Hanged at GITMO | Real Raw News https://t.co/altAy5hhLI"
"169","@DHSgov @ICEgov You see if you were really law enforcement,you would have arrested mayorass for mooning when he stu… https://t.co/Car89pOENt"
"170","@DHSgov @ICEgov We noticed that the DHS is counterfeiting as a law enforcement agency for the American people, tell… https://t.co/ndhhdsc2pg"
"171","@GavinNewsom Kids in cages,where is AOC."
"172","@GavinNewsom Hollywood pedophiles they kill and eat children everyday and extract their adrenal Chrome, sloppy Joe… https://t.co/x61xwUFUF5"
"173","@CAgovernor @GavinNewsom Gavin clones only have a Three year life span."
"174","@SenWhitehouse @SenSchumer How many clones of sloppy joe Biden are there."
