"","text"
"118","@bird4governor Yes please.  And no leftist agenda please.  The scales are so far tipped that Washington needs to co… https://t.co/xTrsCOJiw4"
"119","Nuff said - we rock!! 🤣 https://t.co/nRu1hPmg9i"
"120","@JacksBBQSeattle So, any chance you'd consider a Jack's BBQ in Eastern Washington, off of 97?  Maybe somewhere in K… https://t.co/WUFcvAjnKn"
"121","@CandorCapt I'm so sorry!  Prayers for all of you. ♥️😞♥️"
"122","@Badged_Patriot Disability for weight?  In guessing that it must be extreme to obtain benefits, poor gal.  They're… https://t.co/qDvazjJ4ex"
"123","@AOC There's nothing wrong with saying killing is wrong. However, he may not have been killed, perse. You'd be bett… https://t.co/mw6R3AmVl3"
"124","@ErinCoughlin1 I'm so sorry for your loss, Erin. Tell us about the happiest memories with Bailey.  My son was kille… https://t.co/xHMpi7kVmU"
"125","@KATUNews The problem is that Portland is still a dumpster fire, so the Phoenix quote by the Awkward Traveler is a… https://t.co/91OgcXAvwf"
"126","@KING5Seattle That's not a pothole.  That's a whole hole, absent any concrete or base.  That's a contractor recall… https://t.co/M2GmZ4lRs3"
"127","@FancyFeast4Lyf I agree that little (tiny, under 5 years old) do not sexualize breasts, but give the leftists time… https://t.co/MNMzs34Nwb"
"128","Thoughts?  I'll start: the nonsense needs to stop. If you have female breasts, you're a female.  Public decency peo… https://t.co/J1CtmQpvcW"
"129","@AlmostFitPilot @ScottBaio Ah, but they do care!  They care about ensuring that there's a great crevasse between th… https://t.co/RQQ13VIeoq"
"130","@VictorMusk69 @ScottBaio Ask and ye shall receive!  He and his family are making their home there. ♥️"
"131","@robreiner No.  Saner heads cannot allow this type of thing to continue.  https://t.co/2E6xMoQxEZ"
"132","@FreedomCatRedux Nope.  Not me.  Hard pass.  Never."
"133","@Civil_Roar_ Unfortunately, she's ill-informed.  And that's too bad.  And no, leftist USA is not centrist in the re… https://t.co/XL0UK9TdHC"
"134","@RealLyndaCarter No. If you want to do that, fine. There's NO way that the glitz, glam and disco of the 70s and 80s… https://t.co/NkabJ6U5W6"
"135","@Robert_A_Hahn @BellaZZu 😂😂😂 https://t.co/ienuIKH0Vl"
"136","@FancyFeast4Lyf @ashleeslashy93 That would be a horrible ordeal. 😔"
"137","@ashleeslashy93 No, but 40 days and 40 nights sounds like a depressing timeframe."
"138","@LibertyCappy Well, murder is against the law and, let's see, people still commit homicide.  I know!!!  I have the… https://t.co/FmcPhjSJyu"
"139","@CaptFender Revo meht nur.
Spelling backwards like I used to do with my kids so as not to get in trouble with violence. 😂"
"140","@ZoAndBehold Look.  We're all created equally by God. We all have equal treatment under the law.  We all have the s… https://t.co/VaYuBoQWiq"
"141","@GOP @Jim_Jordan @RepMTG fix this. Now. https://t.co/OmQwlPDGQZ"
"142","@GovInslee https://t.co/0stFRkz4pr"
"143","@inmihiegofides @MartyTa94849826 Exactly. It's really not green or clean. But it's impressive that their PC names h… https://t.co/CQpbmid1nZ"
"144","@poorcope Yes.  And so dues @ScottBaio , but he'll call them out instantly. 😎👍"
"145","@MikeJP98765 I was wondering the same thing.  I'm seeing a lot of Leftists posts."
"146","@Michell33650674 I hope you find what you're looking for. https://t.co/qFTLB8v6VX"
"147","@FancyFeast4Lyf I love it!!"
"148","https://t.co/6Fq13QXSbp"
"149","@CHADMURPHY73 Cat chilling in a tree 😹 https://t.co/6teOMTUHJb"
"150","@Donnieplmr @AyannaPressley Yep.  Sure looks like a clump of cells to me.  How about you @HillaryClinton ?
Pure evi… https://t.co/ULUFiPLJj4"
"151","@reyno_lr That's called a Bad Dog plant from the Whathaveyoudone variety."
"152","@ram7067 I have an opinion, but I'll be put in Twitter jail if I tweet it.  I'll just say that some people need to… https://t.co/L7h77EdTaF"
"153","@hobzzz @flaskvalve That's easy!  You're Texan, don't ya know.  Proud, red-blooded, patriotic Texan 🤠."
"154","@vancemurphy Prayers for his family ♥️"
"155","@_B___S Pizza!"
"156","@Kathy_Arizona I'm going to say $600.  That's my final answer 😉"
"157","@WontQuitEver Looks delicious!  Your hospitality is heartwarming.  And you're left handed?  Awesome 👍😎"
"158","https://t.co/uGBFbJz1Dt"
"159","@SaintRPh I'm sorry to hear this, Matt.  Lilly sounds like she was an awesome cat."
"160","@twittlebird21 @HollyforFlorida https://t.co/AkoWUWyHjH"
"161","@wmatt5391 @HollyforFlorida https://t.co/Y0dfE4sUfT"
"162","@PatriotMomUSA1 @HollyforFlorida https://t.co/154hMXntog"
"163","@ConservFLGrl @HollyforFlorida https://t.co/tt7IPYKfou"
"164","@HollyforFlorida How about we put context to it, shall we? https://t.co/LwbxmAZOAx"
"165","@LASDBrink @TEMLASD @millanpatterson @BurtonBrink @LASDJordan @ArcadiaPOA @MonroviaPolice @IrwindalePOA @ElMontePOA2 ♥️🙏♥️"
"166","@WontQuitEver Brilliantly done! 👍"
"167","@whiskeyvice She's all word salad.  She can't define a maga republican or a woman."
"168","@WontQuitEver Have a wonderful time with your dinner guest and those ribeye steaks 🥩!!  What beer are you getting?"
"169","@PonderRanch @seattletimes Those on the trails aren't the ones wanting to leave, so probably not going to get any emptier."
"170","@Zachsellers_1 @seattletimes Agreed.  We went 3 hours from Seattle.  But wayyyyy better here."
"171","@Badged_Patriot @Iammrfields Yep.  Those are the states that, in my 19,760-something days of being a woman, stopped… https://t.co/ZR9EQ4MUrA"
"172","@whiskeyvice 😂"
"173","@whiskeyvice No doubt.  I'm with you!  My favorite was $3k, but no engine. 👀😳
You need to look rural.  Way more exp… https://t.co/WFJmDx0udg"
"174","@juliecbarrett 🤡 speaking https://t.co/SiAJ5n9L9G"
"175","@kcexec What?!?!  We left KC because of your insane taxation &amp; homeless shelter purchasing. There's no way KC isn't… https://t.co/gG5RfF1iW9"
"176","@MsAvaArmstrong B
S
No way is this a legit pill result.  Nope.  No."
"177","@whiskeyvice Is one of those a truck that you'd consider selling?  1970s??? 🤔😉"
"178","@WontQuitEver Congratulations!  Is that why you went to DC?"
"179","Yes, I'll second that!! 🤣 https://t.co/p5eqBfRWN1"
"180","@RuthEBrown8888 @scrowder Draco seems like a level headed individual.  Is this a he said/she said?  (As in Johnny D… https://t.co/zz7QdPhPqA"
"181","@Fastcopy76 I remember when my lips were that color!!  But it was only around Easter.  Lol.  Maybe she bought all t… https://t.co/pjf2JZ1WlJ"
"182","@Opossumgrapes @DLoesch Birds of a feather...they may look similar. 😳👀"
"183","@DustyStanley6 @DLoesch Don't you mean ""gentle giant""?"
"184","@FancyFeast4Lyf @pamperedchef @RealMrClean Oh, that's another fantastic idea!  Thanks Bill!"
"185","@RuthEBrown8888 Because it proves that stupid people don't know that they're stupid."
"186","@Badged_Patriot I think corncob was meant to say you're either irritable or irritating... dating back to pre-toilet… https://t.co/E9y4HhJFhZ"
"187","@aroad1234 We stayed in an @Airbnb once that had a living room almost exactly like this, filled with books. We coul… https://t.co/tPdk3nShSK"
"188","@GOPChairwoman https://t.co/JQutQIVQtx"
"189","@WontQuitEver My Grandma always said that the way to a man's heart is through his stomach. 😉 https://t.co/BCN0Wshifv"
"190","So @FoxNews, have you had ANY content released 4 hours ago that had 7.7 Million views?  No?  I didn't think so eith… https://t.co/Z2BTTnMqLr"
"191","@LandauDave #aprison10 is funny stuff.  Will watch more later.  Poor cat 😺.  Lol."
"192","@Josh__Seattle One of my best friends just did.  Someday we'll probably be there too, but for now Eastern Washingto… https://t.co/E0k0P1nyGm"
"193","@rockchalkfan57 @BrookeJenkinsSF https://t.co/JNswgsrW5e"
"194","What is this BS @BrookeJenkinsSF ? https://t.co/AMlcrtOpfh"
"195","@doodlemom1031 If you have an old hat that you're getting rid of, cut the mid band out and place inside the new hat."
"196","@LIStork @GoodBlood62 @nathaliejacoby1 I was just going to say the same thing!!  Lol.  
Dude...she said a BLUE hear… https://t.co/4yWTG7U7Ti"
"197","@SherylAWatson They say this isn't a case of She said/He said, but that's exactly what this is.  😡
When Trump publi… https://t.co/rq08YvRMip"
"198","@tevan2864 4 siblings; 3 living; 2 in communication and 1 I'd take the risk of bonding out of jail. 🤔🇺🇲😉"
"199","@Hotel2a I'm sorry to hear about that hell you endured. Stay strong, stay armed and don't give your joy and peace over to evil.  ♥️"
"200","@LASDBrink If you're wearing a mask 😷 in a room where somebody farts and you can smell it, the mask doesn't work. I… https://t.co/NSrfgKcFKu"
"201","Anyone else notice that these are the Democrat bastions of chaos and disorder.  None of which prosecutes criminals… https://t.co/72Tjtth1z2"
"202","@Badged_Patriot @stillgray I'd like a breve, please.  👍😉 https://t.co/1IFokpufLQ"
"203","@GavinNewsom Once again you're peddling false information.  Washington State is the 10th state to ban a perfectly g… https://t.co/L4IrXkGHfi"
"204","I finally figured it out @robreiner , you are simply stuck in junior high school.  Your attitude, speech and stupid… https://t.co/hIdOtrxJBp"
"205","@juliecbarrett @GunWashington They should include the type of gun used in the shootings.  Pretty sure it's handguns… https://t.co/O4dGB6JtMA"
"206","@Cajun61244450 Have your sister get the Budwig Diet book and follow the eating guidelines.  Prayers for her and you… https://t.co/dSUzmIKdmI"
"207","@Josh__Seattle Yet another reason I'm homeschooling.  But, who are they pandering to?  Because the majority of the… https://t.co/tZd0Y1qDm6"
"208","@tedwheeler, you are an embarrassment. You should apologize to @shakeshack 
https://t.co/p14RbbnHFO https://t.co/ey6fwYSkxr"
"209","Awesome news about a great nostalgia restaurant from my childhood. Thank you @SouthPark Matt and Trey. ♥️
https://t.co/xNtfUEfSJK"
"210","@DrJackHughes Beautiful!"
"211","@PattyMurray: THIS is cruel, dangerous—and it's up to all of us to speak out and fight back. https://t.co/oxQREXgBeK"
"212","@GalFreespirit I'm a stay at home warrior 😉😂 https://t.co/K4eT5rpd9K"
"213","...We need to help these people live in reality by addressing mental health needs, not coddling whims.  Fantasy doe… https://t.co/C9ChPWTY4X"
"214","I had to look this up: Deadnaming is the act of referring to a transgender or non-binary person by a name they used… https://t.co/bCnIJL6Ews"
"215","The best ketchup is made by @PortlandiaFoods, hands down.  Best organic, pours great consistently, great taste like… https://t.co/sQkOtMBXkx"
"216","@Badged_Patriot @FoxNews Already done ☑️👍👍🇺🇲"
"217","@coffeebum12 Unless they are offended by blank spaces 😂"
"218","@Rossmac212 Hope there wasn't anyone upstairs, if there is an upstairs.  Play stupid games..."
"219","@ReefSixtyNine69 Tomatoes and mayonnaise too. 😋"
"220","@realsnoopbailey @PattyMurray I would have thought that myself, but it's a little trickier to put all the culpabili… https://t.co/cUKQzoZ904"
"221","@PattyMurray Democrats have made their position absolutely clear: they want to force women to allow men pretending… https://t.co/TZJNQpTZIZ"
"222","This could very well have negative consequences. They need to understand and uphold the constitution. They need to… https://t.co/VNaCDQjKHC"
"223","@TuckerCarlson @dbongino Well???  What are you waiting for, an engraved invitation?  Seems to me you'd better get o… https://t.co/VdQFoN5lqt"
"224","@GovInslee Yep.  Because decriminalizing illegal things is always a good idea.  You're kidding yourself if you thin… https://t.co/rYXGDHYNdv"
"225","@MsAvaArmstrong Because it's being reported to Gestapo Democrats.  Don't cave.  Continue to stand up and be proud.… https://t.co/9XzhAmzkrf"
"226","@foxnewsradio, a little joyous celebration by taking you off my morning news routine...I don't have to listen to Da… https://t.co/iMrC5RSWju"
"227","@StephenKing Step one for me: Unfollow @FoxNews.  Check and done!  Step two: get them off my morning news feed Android routine.  In process"
"228","@MrTruth_199 The plan is coming together https://t.co/6gGeB95rDA"
"229","@ajsteelshow Yes, and it was probably part of the settlement.  @FoxNews will suffer the results."
"230","@RuthEBrown8888 I mean I'd love to see them join forces together for a new channel.  Not the FCC weaponized."
"231","@RuthEBrown8888 The feds will weaponize the FCC to banish them.  I'd love to see that!!"
"232","Protect our first responders. https://t.co/5FLXO7efWd"
"233","@oldguy_steve That's easy (since I lived it)!  Board games, Barbie dolls, Hot Wheels/Matchbox cars, swing sets, yar… https://t.co/JHie10M0IE"
"234","@WontQuitEver https://t.co/ExS6aDZYqn"
"235","Hey look!  It's Al Gore, reimagined 😂 https://t.co/39tjahbgZa"
"236","@Kathy_Arizona @ClwinegarLw28 @VCradier Curious because I have a family of performance car lovers...what kind of ca… https://t.co/JNzhJkv7P5"
"237","@ericswalwell everyone heard @RepMTG during committee, you can't strike what we hear. You misquoted… https://t.co/fHvdx7xZPz"
"238","@Badged_Patriot @GenFlynn @realDonaldTrump I've been debating what President Trump was inferring when he told Flynn… https://t.co/7mytZsBnrU"
"239","@Kathy_Arizona We've had those gas prices in Washington State pretty much ever since Joe took over, of course excep… https://t.co/0g0rY4aVop"
"240","@elonmusk can @TwitterSupport define criteria to disallow openly sexually perverted users? https://t.co/kcC2RugGDg"
"241","We didn't have Americans stranded all over the globe when Trump was President. https://t.co/60JdPmcr3O"
"242","@ScottBaio @UnderArmour @SeeMorePutters @NailedGolf @rosemark_grips @lohlasport @IMGAcademy @MrsScottBaio Yay!  You… https://t.co/sN18U3TOLL"
"243","@CHRISsW0RLD These people are doing great harm to their physical body and the ""experts"" and ""health care profession… https://t.co/qxkmPLUm26"
"244","@butcherbox We've used BB in the past.  Great product, but order options are limited to specific product selections… https://t.co/co13oUiNj6"
"245","@GrandCanyon72 Scrumptious steak option please."
"246","@GrandCanyon72 Idaho.  Or Florida.  Idaho has less hurricanes 😁😜😂🤣"
"247","@iallegedly 
https://t.co/FJALsRMnpP"
"248","What in the world?
https://t.co/nzackcAsa3"
"249","@SteinhardtTom @ScottBaio Scott was born towards the end of the Baby Boomer generation; my wonderful parents were b… https://t.co/4WmVjJT8Zr"
"250","@MrTruth_199 Two.  👍😉"
"251","@GovInslee Time to move to Idaho.  You can't retire soon enough.  Have you done enough damage to Washington State y… https://t.co/IrqYolJzIA"
"252","@UltraMegaMAGAMe @KATUNews It's past time that people are able to protect themselves from criminals.  I'd like to t… https://t.co/j6i4hqQXSe"
"253","@ThomBradley8 @KATUNews The only way to turn this around is to completely drain the swamp and get representatives t… https://t.co/JyZcUkTRSv"
"254","@KATUNews Great.  Now that you've taken that penalty off the table for the most heinous crimes, the criminals will… https://t.co/E0XJ8pezjp"
"255","@disgustedtedly @wearesoworthy I can understand that.  It would make sense to turn your rings into something that w… https://t.co/iKd7tuM79U"
"256","@robreiner All the rights we need are in the Constitution.  What we need is for the govt to do their jobs and prote… https://t.co/lqATERQc2x"
"257","@Tracyceronio @joannlars808 @shipwreckshow Found it .. and yeah, don't read the tweets.  It's awful out there. https://t.co/qgU8X2FVyf"
"258","@DonnaJanzen7 @tvs_w No way!  That figures though."
"259","@Tracyceronio @joannlars808 @shipwreckshow Me too.  Lol.  Can't find it ."
"260","I'm ashamed that we, as Americans, find the need to have an African American Mayors Association. You're all America… https://t.co/4w6dwvwv6B"
"261","@BonnieJoDavis @wearesoworthy Gotcha.  I always thought you gave it back if that were the case. 😳"
"262","@wearesoworthy Why would you sell your engagement ring?"
"263","@RedwoodYapster @PramilaJayapal It's so funny when we remember those things. I thought the same thing 😂"
"264","@HarrellRyan1 WTH is in his lip?  It looks like a bug 🐛 https://t.co/vBcSj7U7b8"
"265","@Please_Be_U OMG.  We just watched his channel the other night.  That would have been terrifying."
"266","@DK_Able Yessss!  It's projection. They're always projecting."
"267","@DK_Able https://t.co/w8wD0r49fF"
"268","@mkolken @JoeBiden 🔥🔥🔥 https://t.co/wH9WJBLaNV"
"269","@docperry77 @ArmendarizDis16 @JoeBiden True.  It happened with COVID."
"270","@JoeBiden Have you told them that you will make mortgages more expensive for borrowers with good credit scores in o… https://t.co/bZR2YayfMx"
"271","@POTUS You want to make mortgages more expensive for borrowers with good credit scores in order to pay for high ris… https://t.co/jFMdDVBeGk"
