"","text"
"39","@BaileysPodcasts @diggingforkrpod It seemed so dumb at the time."
"40","@deefizzy You’ve always been a hero to me, Damon!"
"41","@BaileysPodcasts Huge DC fan but love the MCU"
"42","@deefizzy Mac n cheese is hard bro"
"43","@thurrott They need to bring back Windows 7/Vista styles. Windows 11 is so ugly."
"44","@ethuun And 6 days to recover"
"45","@deefizzy Wow. You have never encouraged anyone to harass and threaten him."
"46","@_ashawndabney Yes, me. As far as I know I never got COVID."
"47","@nbcsnl Kenan has not aged at all since I watched him on All That in 1994"
"48","@TerryMatalas Mostly just to see your Star Trek tweets tbh"
"49","RIP Queen Elizabeth. This is very sad news."
"50","House of the Dragon is even better than Game of Thrones"
"51","@ZDNET That’s a really specific article title."
"52","@CNN @deefizzy @cececds"
"53","@Slate They sound like a horrible person."
"54","How am I just now hearing about this??? And why didn’t we have comic cons when I was growing up in Pendleton??? https://t.co/FiMpT5nR0n"
"55","@MollyJongFast For the attention"
"56","@neilhimself You must feel so excited."
"57","@MayoIsSpicyy @charlie_white Is this for real"
"58","@ReadingSuperman Yes I do"
"59","Happy Anniversary to my Mom and Dad!!! Today would have been their 60th anniversary! They were wonderful people and… https://t.co/s3wvHUVkBs"
"60","@neiltyson @RickandMorty @Marvel Magic is just science that’s not understood yet."
"61","@JoeyStormer @thehill You are embarrassing yourself."
"62","@JoeyStormer @thehill Like when Trump saluted a North Korean general?"
"63","@RichWCampbell You gotta wear shades"
"64","@BaileysPodcasts Hated it the first time I saw it in the theatre. Now, I consider it a classic."
"65","Happy Fourth of July, America! https://t.co/DG7ycp2d4u"
"66","@WiltedWisp Yeah it's the best one of the originals in my opinion."
"67","A return 27 years in the making. https://t.co/eWw6unjdDk"
"68","@BaileysPodcasts That’s so cool! I am surprised it’s taken this long!!"
"69","@deefizzy You always look so good though. I wish you could see that. But I understand how you feel. All we can see are our imperfections."
"70","I’m glad Juneteenth is finally a holiday. I just can’t believe it took so long to be recognized."
"71","Happy Father’s Day and Happy Juneteenth!"
"72","@deefizzy Thanks bruh"
"73","Happy Pride Month!! https://t.co/d6rGKP5ScW"
"74","@thehill Big surprise"
"75","@deefizzy This is not true. You are the most awesome person in the world. Lots of people love you and you are NOT i… https://t.co/kjc46SI7S3"
"76","@Al3xandraJurcak @deefizzy A quiet old lady bar sounds so nice, actually"
"77","@deefizzy Whoa there"
"78","@TheEconomist The Russian people have been through so much in the 20th and 21st century. I hope their future is brighter."
"79","@Variety No thank you"
"80","@IMDb Off the top of my head, Liam Neeson"
"81","Happy Memorial Day https://t.co/aRmIFU0kI1"
"82","@deefizzy I’m so sorry. That’s crazy!"
"83","@deefizzy A throw back to this morning? This was obviously taken this morning"
"84","@deefizzy You’re amazing"
"85","Heartbroken at the mass murder at an elementary school in Texas today. What is wrong with our society that we let t… https://t.co/rN0NYRSYEx"
"86","@Newsweek That's so disturbing."
"87","@washingtonpost I really could not care less."
"88","@nytimestech I have noticed that the pace of technological development since 2010 has been significantly slower tha… https://t.co/g95C2a0nrn"
"89","Happy Birthday to my Mom and her twin sister my Aunt Patsy. I miss them so much every day! Here is a pic from the e… https://t.co/E79UzIaoEC"
"90","Happy Easter!! https://t.co/HynbkpXw3L"
"91","@JoseColella84 @HiTopFilms Not true. His skin color is irrelevant to the story."
"92","@JoseColella84 @pea__jay @FOverdone @HiTopFilms You’re just making up excuses to be racist."
"93","@sjyoung85 I have no idea how I guessed that. 

Wordle 300 2/6

⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩"
"94","@HuffPost He’s lying"
"95","There will never be peace as long as evil exists."
"96","@thedailybeast Better than not apologizing."
"97","Happy Palm Sunday"
"98","@deefizzy We see. The tweets."
"99","@ethuun How dare you"
"100","This is awesome news! https://t.co/tWdyRqIdeT"
"101","@deefizzy To be fair, “Y”s are really hard."
"102","@deefizzy Damon that is completely inappropriate. Unsub."
"103","@mountain_goats I've never heard of the term ""key bump"" until reading this thread..."
"104","LastPass @LastPassHelp owes me a $36 refund which was supposedly issued on Mar 12 but it still hasn’t shown up on m… https://t.co/9WFQwpKlCZ"
"105","@politicalwire https://t.co/iwXP7BNQ8D???"
"106","@thehill Not surprised"
"107","@deefizzy I always thought of you as more of a jock???"
"108","@ethuun That's really dark, Ethan. LOL"
"109","I am so glad that Joe Biden is our president right now,"
"110","@Variety We can only hope that we get Stacey as our REAL president some day!"
"111","I hope this becomes law! https://t.co/06anvuZwKi"
"112","Glenn Greenwald is a Russian asset."
"113","@ggreenwald Sounds like something a traitor would tweet."
"114","@thehill He’s so useless."
"115","@nprpolitics It's very sad, actually."
"116","@ethuun Ethan out here asking the deep questions"
"117","@Reuters I don’t see how that can happen at this point. They’ve dug themself into quite a hole."
"118","@thurrott Windows 7 was so much better than anything since"
"119","@BaileysPodcasts @cwsupermanlois I really need to catch up. I’ve only seen the first 4 or 5 episodes."
"120","That’s so sweet https://t.co/mPhb2W1D7Y"
"121","That's pretty cool. https://t.co/x0iNY7BSlT"
"122","@deefizzy You will never follow me on Twitter!!"
"123","@simply_chris92 @cececds @deefizzy looks like fun!"
"124","@MonicaCrowley Are you completely stupid?"
"125","@MikeOkuda It's funny when people claim that modern day Star Trek is too ""woke"". Star Trek has always been ""woke"". That's kind of the point."
"126","How evil do you have to be to fire on a nuclear power plant?!?!?!?!"
"127","Very excited for the second season premiere of Star Trek: Picard tonight!"
"128","@sjyoung85 I have no idea how I guessed that. 

Wordle 253 2/6

⬜⬜🟩🟨⬜
🟩🟩🟩🟩🟩"
"129","@BaileysPodcasts @jonreadscomics I appreciate the points you’ve made. Post-Crisis Krypton reminded me a lot of Vulc… https://t.co/bzO5auEErc"
"130","@NWSLosAngeles But climate change is a hoax."
"131","But climate change is a hoax. https://t.co/N8TYigWuDH"
"132","@deefizzy I love baseball!"
"133","Am I the only one that thinks the Windows 10-11 UI looks less advanced and more “old-fashioned” than the windows Visa-7 UI?"
"134","The big game is tomorrow. As a big baseball fan, I'm pretty excited!!!"
"135","@Newsweek Why was a child put in this position????"
"136","@Pogue She’s not real is she?"
"137","@thenation Is that going to work in a swing state like Wisconsin?"
"138","Some conservatives really don’t understand the concept of free enterprise. I guess they only liked it when it screw… https://t.co/AgD7XJcnVr"
"139","@thedanjurgens You are the best artist of all time, no doubt about it."
"140","@BaileysPodcasts @thedanjurgens Always been hoping for a Conduit return!"
"141","Thank you, President Biden. https://t.co/qJBh5XxIex"
"142","I'm sure Mitch McConnell will figure out some excuse why a Biden Supreme Court nominee can't be confirmed this year… https://t.co/zcWYNBtnML"
"143","@TrekCore What episode is this?"
"144","@WestWingReport @kaitlancollins I knew he would."
"145","Imagine if Republicans just stopped trying to suppress the vote and didn't have built-in advantages in the Electora… https://t.co/aOA7dxDvJ8"
"146","This is really sad. This guy needs to get some help. https://t.co/TuexZJxGvL"
"147","Yes. Now each President is completely despised by most members of the other party. https://t.co/A4ams40jPN"
"148","That's a lot of missing stuff. https://t.co/ee0TbQTG5A"
"149","A wonderful letter. https://t.co/LhVI95JSMD"
"150","@thehill I mean, it’s not really an invasion when Ukraine has asked for membership and 70% of the Ukrainian people… https://t.co/QFdvqt8x1Q"
"151","@StobiesGalaxy Too soon!! Lol"
"152","Abolish the filibuster NOW. It's a stain on American history. Pass Voting Rights legislation NOW to save our democracy!"
"153","Beautiful https://t.co/q3Dwk1keJZ"
"154","Happy New Year! https://t.co/3loSHYnao0"
"155","Rest In Peace, Betty White. What a sad loss."
"156","@WIRED Wow I was part of its first one million!"
"157","Merry Christmas everybody!!!! https://t.co/cvJu55BeQy"
"158","@CNN Just tear it all down"
"159","@jessemetcalfe But he’s still pretty sexy"
"160","It's the most wonderful time of the year. https://t.co/PABXtfeXSL"
"161","@WestWingReport Trump?"
"162","@TrekCore That’s amazing news!"
"163","@deefizzy Happy Birthday Damon!!! 🎂"
"164","@TerryMatalas @TrekCore @MikeOkuda @deniseokuda @DaveBlass FINALLY the Okudas are back!!"
"165","@appleinsider When are they going to announce brainOS for my head?"
"166","@BaileysPodcasts How have I never seen this poster? It’s beautiful!!! I want one."
"167","@thehill Except polls show that overwhelming majorities are in flavor of everything on the Biden agenda. Americans… https://t.co/4FsyMZPtPx"
"168","@Rodoftruth1 @thehill Because apparently you have"
"169","There are 53 Batman comics or comics with Batman guest appearing in them being published in November. Wow. The comi… https://t.co/9sT7n8RMBZ"
"170","@thurrott But Windows 10 was supposed to be the last version of Windows…."
"171","@deefizzy @Chase How did they find out?"
"172","Happy Pride Month!!! 🏳️‍🌈🏳️‍🌈🏳️‍🌈"
"173","Got my 2nd COVID shot today… when do the superpowers kick in?"
"174","@BuzzFeed How dare you"
"175","It’s possible The Office is the best television show of all time."
"176","@owillis Is a third Obama term supposed to be a bad thing?"
"177","@rickhasen Hopefully Clarence Thomas retires too. His predecessor Thurgood Marshall retired during a Republican presidency."
"178","Interesting thoughts. https://t.co/VzdOJJkCjO"
"179","@thehill Well at least they are pretty."
"180","@DavidLat At first I read this as 2-3 times daily and was like “wow, that’s dedication.”"
"181","@FreeGirlNowNYC @AaronBlake Lol. That’s the funniest comment I’ve seen all week."
"182","@leehoward_art @ArtofTrek @JeriLRyan I love the fact that Seven of Nine is still a cast member on a current TV show!"
"183","@Newsarama I want a gay Superman."
"184","@politicalwire The debt limit should be abolished."
"185","@ashtonpittman @nycsouthpaw Gosh I wonder what could be the difference"
"186","@chasekeithh Don’t smoke bro"
"187","@owillis Same."
"188","@drvolts Aren’t people who participated in insurrections barred from running for Congress by the Constitution?"
"189","@ryanstruyk Why are you still paying attention to him? He is irrelevant"
"190","@CNNPolitics I would hope that any Biden nominee would have criticized the Trump policies."
"191","@thehill I’m actually shocked that 54% of Republicans believe it was the right verdict"
"192","@business Of course. He is such a fantastic screenwriter. Every thing he writes has a spot a the Emmys or Oscar. He… https://t.co/UCeYzKM70I"
"193","@natesilver Well I’m really glad you were wrong about this."
"194","@RichWCampbell Happy 42nd bro!"
"195","@UberFacts Can we bring back this political tradition, please?"
"196","@thehill That is disturbing."
"197","@WholesomeMeme @TarValon This the best account on this platform. Thank you for doing this."
"198","@JuddLegum @frates @pfizer @RepAdrianSmith I’m shocked. Shocked, I say."
"199","@CBR No"
"200","@mmpadellan @TheDemCoalition Because they are white."
"201","@mental_floss Hold my beer."
"202","@CBR Good for her"
"203","@BusinessInsider No thank you. Sometimes ignorance is bliss."
"204","@Slate If the Taliban is able to retake control, what was the point?"
"205","@owillis Joe Biden is doing a great job. Much better than I expected."
"206","@AndyBarr34 @inafried And yet not surprising at all"
"207","@Salon https://t.co/XeYodXmqfu"
"208","@lgbtqnation No one who is LGBTQ is surprised by this."
"209","@cspanwj @KatrinaNation Well it’s a good thing we were focused so much on reducing deficits because that allowed us… https://t.co/33G0SCJfnG"
"210","@BuzzFeed What??? Nooo!"
"211","@thehill Oh for Pete’s sake, I’m tired of hearing negative stories about Biden’s dogs. It’s like someone is running… https://t.co/CYIz5iaTF3"
"212","@SportsCenter What is wrong with her? If we don’t know about COVID-19, it just goes away???"
"213","@USNavy @USSConstitution @VP @SECNAV That’s pretty cool."
"214","@thehill I’m so glad he is out of power and we don’t have to think about him anymore."
"215","@IBTimes He had completely lost it."
"216","@pbump Nobody cares about Piers Morgan"
"217","@thehill What a sicko"
"218","@politicalwire Good!"
"219","@jeffandrews I know I’m watching it like a half hour at a timer!"
"220","I'm really excited to watch the Justice League Snyder Cut!"
"221","@CBR “psych alum”??? His name is Dule Hill. He’s famous enough to be called by his name."
"222","@axios No, it wouldn’t. That’s the point."
"223","@pcgamer Thank you for clarifying that."
"224","@thehill @TheHillOpinion LOL"
"225","@washingtonpost It’s not fair to Americans that you tried to overthrow a free and democratic election."
"226","@thehill Um...duh?"
"227","Tried to watch an old episode of Lois and Clark. Jeepers that show was terrible."
"228","The first episode of @cwsupermanlois was excellent! I think it’s the Superman show I’ve been waiting for my entire life!"
"229","@MattLewis84 Well, he was born in Canada"
"230","@RichWCampbell Guilty"
"231","@kylegriffin1 We are living in a bizarro world"
"232","@HuffPost Trump’s face paint job is so disturbing"
"233","@owillis By April 2009, the Republicans were already blaming the Obama administration for everything wrong in the c… https://t.co/4qSiwHCY3d"
"234","Wow!!! This is so cool! Featuring the Superman art team from 1993! https://t.co/pfK6XdXNQ9"
"235","WandaVision episodes are too short."
"236","@DefenseBaron @barbarastarrcnn I’m so glad this is going forward. What a disgrace to have bases named after Confederate generals!"
"237","@DaniellaMicaela @Politics1com Can you say ""perjury""????"
"238","@thehill LOL His presidency is DOOMED! 61% approval???"
"239","@HuffPost No"
"240","@thehill Wow"
"241","@Bluestar1227 Lol"
"242","@CREWcrew @froomkin BIG SURPRISE"
"243","@owillis It looks very unprofessional coming from a member of Congress"
"244","@ethuun Lame. Lol"
