"","text"
"35","@elonmusk @SpaceX https://t.co/32R3nVXKBE"
"36","Rage Against the Machine blasting during various data pulls is bliss"
"37","@MarcHurBoston I should x-post, I keep forgetting ha"
"38","@MarcHurBoston Dude it was so empty this evening at 6:30PM... I don't get it. It should be packed.

We need to spre… https://t.co/r7RyT5xjL3"
"39","Cubist Circle may be a very unique restaurant but the food is stellar 

Arguably the best in the South Shore area. https://t.co/yxiZjI7nZL"
"40","@lavern_spicer @NPR https://t.co/dgyvmlDj6A"
"41","@JWS2131 Your username fits, you really are disillusioned.

The guy is a piece of shit. It's not about race, it's n… https://t.co/d5ccGilikJ"
"42","@elonmusk @JamesClayton5 @BBC https://t.co/HQXo8j09wD"
"43","@AutioApp Where is the Android app? 🥺"
"44","@realmikespeer @MySportsUpdate Spoken like someone with a lot - way too much - privilege.

Not everyone is that for… https://t.co/VTnN4RfaN7"
"45","@mtaibbi /r/leopardatemyface"
"46","For anyone surprised by Clarence Thomas's behavior on the Supreme Court, this isn't even the tip of the iceberg.

I… https://t.co/u598nUNOih"
"47","@Travistritt All 19 of your fans will be thrilled you transphobic inbred dickhole"
"48","@LouisJMarinelli @elonmusk And what exactly has he done for the people?
Please go ahead, name a few things, I dare… https://t.co/ncpq2FiMS6"
"49","@beyondthepaid It's beyond pathetic. The entire city is pretty much on lockdown around the tower and DA's offices..… https://t.co/CyF4xl8f32"
"50","The amounts of resources being leveraged to get this piece of shit arraigned is nuts. I hate that he's getting spec… https://t.co/V5Pg20KQ68"
"51","@MarcHurBoston Almost went there yesterday! Good? Great?"
"52","@mikeryanretail Congrats Mike! Good luck with everything"
"53","I like my president not indicated (and twice impeached)"
"54","@beyondthepaid Oh dang"
"55","@beyondthepaid Ha I can't stand March Madness lol

Glad it's nothing more serious 🥴"
"56","@beyondthepaid Everything okay??"
"57","@sundarpichai @adsliaison https://t.co/UuQ4smIdTR"
"58","@solar_gurus What’s the catch?"
"59","@KyleSimulator @tomwarren 100% this

My fan kicks on into high gear whenever I launch or run Teams... it's a resource hog"
"60","Can someone please explain to me how someone like Mark Zuckerberg can stay on as CEO and get paid while he slashes… https://t.co/ePMtmoKYPF"
"61","Google announces AI features in Gmail, Docs, and more to rival Microsoft https://t.co/JGoQ4Kbcih via @Verge"
"62","@MarcHurBoston I love that trail. It's an easy walk, it's not overly long and the wooden bridge area with the heron… https://t.co/BNZaMsjsrx"
"63","Can we all just agree that crypto is dead?

How many more times does Bitcoin have to tank for people to get it?"
"64","@biglytalk @CNN 🤣"
"65","@MarcHurBoston Is that the one behind Bass Pro Shop at Patriot Place?"
"66","@stevenKUKULSKI :/"
"67","@sonofgorkhali @PPCKirk 💯 this, it's just a couple of responses away"
"68","@MarcHurBoston https://t.co/3nNKoJdgji"
"69","The American education system in a nutshell."
"70","Earlier this week, I met up with a friend I hadn't seen in nearly 30 years in downtown Boston for dinner and drinks… https://t.co/izdyENgx5Z"
"71","Just passed this nut job on the highway.... yikes. https://t.co/fAdtMATmjJ"
"72","@NeptuneMoon ♥️♥️♥️"
"73","Bing reported a ~ 33% daily user growth in the past few months thanks to their AI integration 

Now imagine how big… https://t.co/zzNinPAGr6"
"74","@beyondthepaid This ain't cutting it https://t.co/UISAd7GjfI"
"75","@beyondthepaid https://t.co/0SP99gqfGY"
"76","How tf is it only Wednesday morning?

😒"
"77","@mikeryanretail @timothyjjensen Yeah but the big bucks will only trickle in by appealing to a mass audience and mak… https://t.co/EavRaY5euX"
"78","@mikeryanretail Exactly why I didn't bother using it. 

They should make it as easy and accessible, right out of th… https://t.co/8FFaQIp0vd"
"79","@mikeryanretail I got in nearly 10 days ago but haven't used it because they're forcing a Bing app or Edge to use i… https://t.co/Ao8FahHf3N"
"80","When on the RI border.... *burp* https://t.co/2t04Nb5dcz"
"81","@julienbs15 Offsides"
"82","Watch out @wilcoxaj, they're coming for your share of LinkedIn advertising 🤣"
"83","@JetBlk https://t.co/w00E7iIbCt"
"84","@julienbs15 😂"
"85","How about NO https://t.co/yaf7TMMZiy"
"86","@karissabe 1PW is king"
"87","@SEOAware @jesseseogeek @Pubcon Oooh Steven Wilson on a slide?!?! Yes please."
"88","@TeamYouTube Both YouTubeTV and YouTube aren't working on my Apple TV unit. Every other streaming app works fine. I… https://t.co/gBuamGHFSc"
"89","@gregfinn @GoogleAds @adsliaison 👀"
"90","The coolest part of my job?

The mandatory and highly unnecessary practice of having to change my password every 90… https://t.co/0r6U2tY3YP"
"91","Microsoft: Bing saw the largest relevancy jump in search in two decades https://t.co/uQqS81iBMD via @sengineland"
"92","👀 https://t.co/kElgKn2JDe"
"93","Amen https://t.co/GOV0REV3TR"
"94","cc: @adsliaison"
"95","Hey #ppcchat, qq for y'all

Does anyone know how frequently the data is updated, within Google Ads, for locations o… https://t.co/Q1tXlIrf23"
"96","@elonmusk Who else are you going to fire because you don't seem to be getting as much attention as you so very much desire?"
"97","How AI is making Microsoft cool https://t.co/zS7v268S1y"
"98","@JeremyChuggs @MitchellRenz365 @nic_rohloff @PatSiepmanNFL Guilty not just of using the N word, but also having an… https://t.co/kApEWQTWpH"
"99","Really wish @MicrosoftAds channeled that ChatGPT energy and revamped their outdated UI and broug the platform up to… https://t.co/SyzBnloQK6"
"100","The pace at which AI is being rolled into search, and the potential consequences of new territory we're all about t… https://t.co/PoAxSOjbN0"
"101","@mikeryanretail https://t.co/n64wCSlKYs"
"102","🤣 https://t.co/6mOK6kh4H8"
"103","The new @bing experience powered by ChatGPT is now live at https://t.co/GA38ESIoNr 

...however there is a waistlist

#ppcchat #ChatGPT #AI"
"104","Microsoft announces ChatGPT integration into Bing and the Edge browser to enhance user experience and productivity.… https://t.co/kQfKqbgJSg"
"105","@PPCKirk Also me about BARD https://t.co/NrYfivycQB"
"106","@PPCKirk https://t.co/B9AmG9Pck6"
"107","@Liz_Wheeler https://t.co/FbGSgQ768N"
"108","@julienbs15 Turkey did"
"109","@PeteNBCBoston I embrace and love the metric system. Thanks for answering 🙏"
"110","@PeteNBCBoston What is DM? I want to look it up, very curious

Thanks Pete!"
"111","This is going to be HUGE! Don't miss out people, it's free! https://t.co/WcZnqXs7Mp"
"112","@caitlynlandry 😮

Well maybe one day we'll hang out again hahaha"
"113","OpenAI launches ChatGPT Plus, starting at $20 per month https://t.co/VbPNCdpg3b via @techcrunch 

#ChatGPT #AI"
"114","@caitlynlandry Ha I'm half a mile from Spa but we like Buddy's and Lynnwood way more"
"115","@caitlynlandry What’s your fav spot?"
"116","Noooooooo https://t.co/MKzXF6q3lQ"
"117","It's unbelievable how many sycophants get a leg-up in corporate America. 

*sigh*"
"118","@elonmusk @SpeakerMcCarthy @RepJeffries Yet you allow the Reps to tweet completely false, factually incorrect infor… https://t.co/xWmyvTTlaz"
"119","@dohertyjf Elon's trying to pad the Twitter stats 🤣"
"120","@beyondthepaid At least you have a cool username now 😎"
"121","@beyondthepaid Can't believe you haven't been able to recover the old one :("
"122","Live right now with @siliconvallaeys 🚨

I'm attending ChatGPT for PPC: Use cases and impact of such powerful AI too… https://t.co/pXtCqMnkY3"
"123","@HarrisonJHepp Attaboy!"
"124","@HarrisonJHepp Hang in there, tomorrow is another day"
"125","@NotSpamIpromise Let me know if you see a workaround. I didn't

It sucks"
"126","@NotSpamIpromise I SAID

Dear God the new Google Sheets data validation menu redesign is beyond mediocre. Why, just… https://t.co/IOdXBrRpz3"
"127","@JuliaVyse 100% applies to the SDFs in Google DV360 that *still* don't support radius targeting in batch uploads fo… https://t.co/nfjyqJZ6bL"
"128","@NeptuneMoon Haven't found a way. The new U/I forced this weird right-side thing where you can only edit one item a… https://t.co/QP3KYKOr0E"
"129","Dear God the new Google Sheets data validation menu redesign is beyond mediocre. Why, just why would they deprecate… https://t.co/r45qFwfjPq"
"130","Shoutout to @Ticketmaster for turning my $185 @Metallica digital ticket into $235 after ""fees""

And by fees that ju… https://t.co/R7UZgeh9mY"
"131","The new (and very much needed) U/I update to @Wikipedia is awesome"
"132","@DavidKyle @ThatSearchGuyNL 🤔"
"133","@Abhishe27960014 @Microsoft That makes this even more sad :("
"134","@runnerkik I'm in and using it if you need anything just DM me and I can handle it for ya"
"135","Thoughts with friends and collaborators at @Microsoft today as they plan to layoff 10,000 peeps. 

Hang in there 🙏"
"136","Mind.blown. 

The future looks bright and wild! @ThatSearchGuyNL any chance you can validate this would work? :-)… https://t.co/dHjyBGtiOc"
"137","🔥Join Us Live For The Third Annual Paid Search Association Conference 🔥

Join us February 22 for the 2023. Topics w… https://t.co/2afacBNZpa"
"138","@NeptuneMoon Sheeeeeesh"
"139","I refuse to think that there’s people out there who willingly drink, or enjoy drinking @dasaniwater

How did Coca~C… https://t.co/YCgLgelAdU"
"140","@leahculver Surprised he hasn't taken away the ice cream yet"
"141","Jasmine green tea intake ✅

I'm up to 4-5 cups a day and it's been great. Also cannot say enough good things about… https://t.co/zWBP2mAIOr"
"142","@soanders @BorisBeceric 👀"
"143","@Ambiera Are there no more updates to Cargo Company coming? Nothing since August :("
"144","@BorisBeceric https://t.co/GkZXj1iwYv"
"145","Microsoft is looking at OpenAI’s GPT for Word, Outlook, and PowerPoint https://t.co/Q2rdazpAXN via @Verge"
"146","@siliconvallaeys @draegersmarket 😂"
"147","@FoxReports Vile."
"148","@Philip_Germain @vanquish0916"
"149","@GrpTwentySeven @MarketingOClock Going to listen to it tomorrow morning, can't wait!"
"150","This meme has never been truer than this week with that good ol' auto-apply debacle

#ppcchat https://t.co/Bv9CBHxCiI"
"151","@andyharnik @AP Why did they stop him? Let him get a few in 😭"
"152","@vanquish0916 @AOC Fuck he might actually pull it off"
"153","@caitlynlandry Dangit."
"154","Sleep can wait.

For now I'm channeling my inner @AOC and watching the shitshow unfold"
"155","@dr_pete 💯"
"156","@jomobono I can't stop looking at the trainwreck"
"157","@dr_pete To be fair, who wouldn't want to? I'd happily donate a large sum of money to a charity for a free shot at that prick"
"158","@MarcHurBoston Boonnoon again?! Jesus, do you have season tickets?"
"159","@siliconvallaeys @draegersmarket A waiver?!?! Jesus how big is the fève in there 🤪"
"160","@caitlynlandry You use Tidal?

....

GUYS GUYS I FOUND THE ONE SUBSCRIBER!!! EVERYONE LOOK SOMEONE USES TIDAL"
"161","I know my newsletter has been inactive as hell.

I am sorry. I am working on a new post, hopefully I can blast it o… https://t.co/loHX1lVseh"
"162","@PPCGreg @adsliaison Ha missed that somehow, thanks bud

Also interesting to see big G flex about advertisers havin… https://t.co/l02X1Smsy1"
"163","@AndrewRaycroft Patrice Bergeron always and forever https://t.co/3tGYOTkBij"
"164","@ezandthegang @adsliaison Yup, wild times"
"165","Also a rare instance where the advertiser gets side-by-side ads on the SERP. I thought the terms and conditions onl… https://t.co/Mke05vQ3ks"
"166","Infinity scroll allows the same domain and advertiser to get multiple ads across the search results. 

These ads ar… https://t.co/X6OVXpMPjM"
"167","Microsoft's Bing search engine is set to get a boost with the integration of OpenAI's ChatGPT chatbot technology.… https://t.co/ji1QBrHbVY"
"168","@gregfinn @GoogleAds https://t.co/tr3KeMZCHI"
"169","@caitlynlandry LL sign-ups for season 96 are on Jan. 11"
"170","@runnerkik Yeppppppppp"
"171","@MarcHurBoston They did a one-off brunch I think

As is tradition, the website is Terri and doesn't even feature a menu 🤦‍♂️"
"172","@MarcHurBoston FYI Simcha is reopening today"
"173","@Tom_D_Cat_ @BostonDotCom okay boomer"
"174","Thoughts and prayers to anyone opening up Outlook for the first time in like ten days - hang in there 💀 https://t.co/YJybysCQXF"
"175","@RealSkipBayless Delete this tweet Skip. I'd hope you're better than this...."
"176","@AkvileDeFazio @MarcHurBoston T'was worth the 45 minute drive each way :)"
"177","@MarcHurBoston We actually were pleasantly surprised and agree"
"178","@MarcHurBoston Ha. Makes sense. Felt like a trek from Sto' but was a fun little road trip"
"179","@MarcHurBoston Still trying to figure out wtf you're doing in Norwell so often lol"
"180","@MarcHurBoston Flanders and Cheevers are on my list"
"181","Made it to a @MarcHurBoston favorite and boy oh boy was it worth the drive. https://t.co/jhZiixuNSG"
"182","@JetBlk So much good food, so little time"
"183","I miss you Portland Maine 😭 https://t.co/hRqUsNN3X8"
"184","@MenachemAni And congratulations! Looks like you won! 🥳"
"185","@MenachemAni Much love back at you! Happy new year homie"
"186","Ooohhhh this is exciting! https://t.co/6hplW3f8z6"
"187","""Creative without strategy is called 'art.' Creative with strategy is called 'advertising."" ~ Jef I. Richards"
"188","@elonmusk Says the dude flying private jets 24/7"
