"","text"
"131","Even happiness has been hit by inflation...

#money #happiness #inflation
https://t.co/RFc0c9rV9a"
"132","@AP Cool. I only need like 100k a year. How many lives would I need to destroy to get that..."
"133","@GRChrzak Steve Bannon and stud muffin in the same sentence..."
"134","@mmpadellan @LebergerDavid They will be replaced immediately by people who also fall in line with the same Conserva… https://t.co/fxP5JjNP5k"
"135","Oh thank god, everyone! It will all be ok now. They saved Lululemon.
#Portland

https://t.co/J9lg3w4XKx"
"136","I'd love to see this company take off, and not just because it's in my portfolio. It's a dream to experience space… https://t.co/cnY1Ob5nrP"
"137","So when we were told that our local LE couldn't devote resources to our theft of $3000 in items, it was because the… https://t.co/P1kpGl3Qb0"
"138","@tomangell It is absurd that a tax paying business of any kind wouldn't be able to deduct standard business expense… https://t.co/2TJlEo99wB"
"139","More Oregon law enforcement resources going to protect corporations, not people. How many of us have been victims o… https://t.co/WgC9L1dmup"
"140","@AmbrosePreston3 @Loud_OOC_Mouth @krassenstein Republicans are afraid of M&amp;Ms..."
"141","The Mets certainly helped add to the average. Let's hope it gets us a championship.
#lfgm #LGM
#MetsTwitter
https://t.co/wFmphsdGdN"
"142","Everyone wants to save the American economy. That starts with saving Americans. Let's bail out people for once, not… https://t.co/Xjwe1os0zy"
"143","Multiple teams and a ten hour sting operation. Not to protect people. But to protect Target from shoplifting. To Pr… https://t.co/HCpLHYUNyK"
"144","I mean... sure... In this country, we don't bail out students. We just bail out auto companies, banks, big business… https://t.co/CpoGrnZSoo"
"145","Writing skills in the office are often lacking. Here's how to get your emails up to par.

https://t.co/XB89JsyWzU"
"146","@PeterHingle @SNY_Mets Man, I miss watching him play."
"147","@chris_honeybee I participated in a live event like this in San Diego back in 2015-ish. I was pitching the… https://t.co/Np5ghh7yLD"
"148","Keep your house clean with one easy trick!
.
.
.
Marry a writer! We'll do anything to avoid writing. 

#WritingCommunity #writers"
"149","@MattGertz If Twitter has become our new town hall and this is how we choose to act, then we shouldn't blame the ha… https://t.co/2UijQ1GFoQ"
"150","@JoshuaPHilll With prices where they are for gas, red meat, and those crappy pillows, this sounds like an expensive… https://t.co/h5bVFP3FG3"
"151","@business Leave? And lose my front row seat for the fall of civilization? I think not."
"152","@lizchar She's just pregnant with a peanut. Does he not know how M&amp;Ms are born?"
"153","@owillis Jesus. Yes. wtf..."
"154","@mmpadellan Still though, Garland announces investigation just days after the news breaks. Days. 

How many years h… https://t.co/W8hgO9soRo"
"155","@kenklippenstein @KevinMKruse I, too, waste resources I pay for just to make a point.

Wait... no, I don't. That would be stupid."
"156","@NekoSilver Until you lose your job or business. Then you need to sell assets to survive."
"157","@owillis If Gore won that race, we'd all have flying cars and vacation homes in space. 

Instead, we got a two deca… https://t.co/RHYeTioxy8"
"158","@Olivia_Beavers So it is important enough for Congress to get involved. But not important enough to get the DOJ inv… https://t.co/2gw3bC64On"
"159","Why do rich people love recessions?

It gives them a chance to buy all your stuff at a discount. Stocks, homes, bus… https://t.co/EvBLc80f5y"
"160","Best news I heard all day. Mark that down as a win for Goonies fans. 

https://t.co/sLhJhvhEdp"
"161","@GBBranstetter Ohh! My stars... and my garters! 
*clutches for pearls*"
"162","@ianbremmer That's just about terrifying. Excuse me while I go blind my Roomba."
"163","@JenResistedAGN @HonorDecency @PeterforMO They have to. That's what their husband's told them to do."
"164","@BrynnTannehill @AshaRangappa_ Gee... sure would be awful if kids learned not to be racist..."
"165","@Brandon58179423 @DrJillStein She's the reason I left the Green Party."
"166","@academic_la https://t.co/MHgkvuIRb8"
"167","Gee... I wonder what party that 47% votes for? https://t.co/E0Xl1LAP9P"
"168","Some dads are ever present in the lives of their children. 
Others ask to be removed from the family group texts."
"169","Did the Mets dodge a bullet with this one? 
#Mets #LGM
https://t.co/JcSnlvX3T2"
"170","@mrduder @CarrickBernie @AlwaysThinkHow @RNCResearch Can't file your own taxes... which are you: stupid or lazy."
"171","@TheRickWilson Did he say ""Y'all all""..."
"172","@thor_benson You know... just another normal day in US politics."
"173","@RonFilipkowski ""Courageous"" https://t.co/LHRHOFqoOA"
"174","@NoLieWithBTC *there

Gah... my kingdom for an edit button!"
"175","@jennyjenjen I'd say it very likely will work..."
"176","@NoLieWithBTC Great... So if we don't give up our future livelihood, we can't have jobs now... Nice policy you got their, republicans."
"177","@TraceyDelaney @theangriestbuni We should just ban guns and give everyone lawn darts for self-protection."
"178","@nytimes Maybe they should just let Jeffries have the job."
"179","@NickKnudsenUS @MalcolmNance @UHC @Perri4health This is the system they sell to us as ""better"" than universal care..."
"180","This is the system they tell us is better than universal healthcare... https://t.co/8z5cIOVlaS"
"181","@RonFilipkowski I like the part where he just yells ""Jewish!"" I feel that pretty much sums up the whole tweet. 

""T… https://t.co/ERn8GVmqZC"
"182","@CaseyJ_516 Mr. Met! https://t.co/tGMo32ikTs"
"183","@dutchessprim @theangriestbuni Frasier! https://t.co/95ADYvvV55"
"184","Recent chat I had about the @NJDevils win streak. #njdevils #LFGM https://t.co/L8n09P8l1R"
"185","@LeonaLioness6 @theangriestbuni ""Alpha"" https://t.co/HLiiUyAqID"
"186","@ElyKreimendahl This has been my entire morning... Is it night-time yet?"
"187","Haven't seen my elderly cat all morning. Was getting worried, but I can hear him snoring in the closet. https://t.co/WIzPQm6krG"
"188","@TribelSocial Jesus, that a terrifying image."
"189","Trump administration tried to manufacture liberal terrorists while it's own goon squad of fascists operated in broa… https://t.co/OizUeTPH5i"
"190","@blaireerskine Badly. It likely works badly."
"191","Boo, fucking, hoo. Downsize your tastes. I don't want to hear your sob story. 

https://t.co/cZoF8yAoGg"
"192","@laurenboebert Why aren't you holding a gun? Isn't that sort of your thing? I can't vote for someone who isn't armed 24/7... sorry. 😉"
"193","@godless_mom I'm sure he just means himself."
"194","@MBrownstein89 @lguillorme Perfect summary. Love it!"
"195","Well that's some excellent news! Mets sign Diaz for another 5. #LGM
https://t.co/p01t8DfBlt"
"196","Retweeting this because Twitter blocked the account on Elon's so-called ""free-speech"" platform. https://t.co/ZwMsRD9bgF"
"197","@PistolVanBuren @jephjacques Free speech my ass. What a joke, Elon."
"198","@godless_mom Excuse my ignorance: what is the EBS?"
"199","@phaidinyak @seannn137 @IronStache Just once, because he sold $13 billion in Tesla stock. That year Tesla paid noth… https://t.co/orexul6vd6"
"200","@JoshuaPHilll Jesus, is nothing off limits to capitalism?"
"201","Suddenly, getting laid off doesn't seem like the worst option for employees. 
https://t.co/tTmO7B9pMz"
"202","Just stopped over at the new @CapitalOne lounge in DFW. Amazing! Includes food, drinks, views of the tarmac, a yoga… https://t.co/C80UnvZlfI"
"203","Add the ""really interesting idea"" that maybe greedy businesses are actually driving inflation by artificially raisi… https://t.co/HT8nHy0I3l"
"204","That's a lot of hatred packed into a short video. https://t.co/u4qufvqeot"
"205","@JoshuaPHilll I mean... not the worst idea."
"206","Everyone freaked about a conspiracy theory that one billionaire was putting microchips in us, so it makes sense to… https://t.co/z4yRS1fpOj"
"207","@GrandpaSnarky @aorgat What was that he said about ending the lords and peasants hierarchy..."
"208","@YourMomDave1 @Six3jaCin @WhyzarB @JoshuaPHilll Working hard for your 4 followers. No one cares about your down thr… https://t.co/ThqxGSKwqE"
"209","@YourMomDave1 @Six3jaCin @WhyzarB @JoshuaPHilll ""The merger made it so they no longer had to compete against each other."""
"210","It's like they don't actually care about helping... https://t.co/1KedgNgtoL"
"211","@YourMomDave1 @Six3jaCin @WhyzarB @JoshuaPHilll Yeah, creating monopolies usually works out great for customers, to… https://t.co/ofZWMXv631"
"212","@GRChrzak Hahahaha. Still true."
"213","@GRChrzak Yup. As soon as he showed up, he Eloned all over the place. I wonder if we can all just go back to AOL messenger?"
"214","@JoJoFromJerz Yay capitalism..."
"215","@GBBranstetter If I know humans, we will hop right on fixing that for future generations... any moment now... .... ....."
"216","@GRChrzak Who would have thought the greedy billionaire would make Twitter pay-to-play..."
"217","@VodkaMuse Is it good? Who's to say. 

Is it true? Absolutely. Haha. 

I never trust the optimistic version of me. He never follows through."
"218","@VodkaMuse I'm never going to get this thought out of my head."
"219","@hpwarrington @TheNicoleNeuman I love diving into some old crime noir by Raymond Chandler."
"220","@AmoneyResists Always trying to hide their true selves by deleting their tweets."
"221","Who cares about democracy when there is money to be made... https://t.co/6xMCLoFjgS"
"222","@LadyDagee Ohh. Nooo. No, thank you. No..."
"223","The American Dream lives on... https://t.co/n31XbtR49d"
"224","@JoshuaPHilll Remember, Musk didn't just have daddy money. He also got billions from American taxpayers...
https://t.co/vaVBK6827B"
"225","@YourMomDave1 @JoshuaPHilll 2/2 As for exploitation, he has illegally threatened unionizers, there are complaints a… https://t.co/6cFBdP3min"
"226","@YourMomDave1 @JoshuaPHilll 1/2 Stories circulate of Musk literally walking the streets of NY with emeralds in his… https://t.co/NVRHKVYu5e"
"227","Umm... wtf is ""violently"" in quotes. Anyone ever been softly or respectfully attacked with a hammer.  https://t.co/oFLeN4zSHc"
"228","Deleted. Why is that not surprising... @newsmax should delete your career."
"229","Just watched All Quiet on the Western Front. Speechless. How we still fight wars after experiencing this type of br… https://t.co/IBju7VR6AB"
"230","What is wrong with these people? This is how @newsmax reporters act? https://t.co/UaaTjIxH5T"
"231","@Sarah_Boxer @donie Gee, look... a direct link between their lies and violence."
"232","@JoshuaPHilll They pulled themselves up to great success with nothing but a trust fund and the labor of people who actually do the work."
"233","The misogyny in the comments is incredible... I personally love Maya's work. Good for her. https://t.co/Lh1sO45V1g"
"234","@johncusack Totally agree. The race here in Oregon should never have gotten this close. Betsy Johnson cashed in to… https://t.co/dTkZLps9Xb"
"235","@cristineelinn @HonorDecency @LeaderMcConnell It's all posturing. He doesn't actually care. None of them do."
"236","@KateBolduan @JGreenblattADL Good. We should stop giving hate a platform."
"237","@Papi_B_Dubs @theangriestbuni Imagine being so insecure that you need to put alpha male in your Twitter name..."
"238","We have a saying in our house...

""The pushy cat eats last."""
"239","@chrislhayes I keep seeing this in my feed, and I'm glad. It needs to be seen far and wide. What a despicable use of resources."
"240","@victorerikray @KevinMKruse This is how they choose to spend their tax payers' dollars."
"241","@fscinico @godless_mom As a left handed person, let me just say... https://t.co/HUxhOhSKnF"
"242","@BenforOregon The article clearly states that these fires are illegal, and it is blamed on inaction by the appropri… https://t.co/mlqme9Vkak"
"243","@AP Sure. Why not. Tax payers already subsidize his other businesses. Why stop here..."
"244","@washingtonpost Corruption?! Here in the U.S.? Inconceivable!"
"245","@thor_benson Why try to damage art? Go glue yourself to a gas pump..."
"246","@damiengayle @JustStop_Oil Why try to damage art to protest oil? Go glue yourself to a gas pump..."
"247","Business raises prices. 
People buy less.
Recession starts.
People buy less. 
Recession worsens.
Company fires work… https://t.co/QYMSnP2Xxa"
"248","@business It sure would be nice if these companies enjoying record profits could lower their prices."
"249","Kangaroos are left-handed. 
#Facts"
"250","@BenforOregon Most voters seem to actually still support the measure and dont want it repealed. But they are angry… https://t.co/kwTYjpA6vz"
"251","@cafedujord @MJB_SF The entitlement of these people is glaring. NIMBY at its worst."
"252","@BenforOregon Wonderful. Mental health is an important concern. I assume addiction falls under mental health here.… https://t.co/bpJwoLwzue"
