"","text"
"29","@SANJOSE_MAILMAN @crazyclipsonly i guess they don’t know NO2 is an oxidizer. some people learn the hard way."
"30","20 bucks sure doesn’t go as far as it used too. https://t.co/QPMXffWBNe"
"31","@spooniechels toughky shitsky"
"32","@DamianL57331052 @RonFilipkowski yeah tie a pork chop around his neck before you toss him out of the boat on a crok safari."
"33","@LePapillonBlu2 @RepMTG just eww."
"34","word https://t.co/99kKMgS0A2"
"35","@Richard67050939 what republicans used before lift kits and big tires?"
"36","@LakotaMan1 https://t.co/ewySZFSDIJ"
"37","@RonFilipkowski https://t.co/ilXZN6ObKW"
"38","@ericareport yes"
"39","@TriciaRich32243 cowboys like me like cowgirls https://t.co/gQeOj2lWfU"
"40","@blueheartedly i heard Cruz was born without a mouth, at that time the medical field couldn’t help. so they taught him to stand on his head."
"41","@Theresaroets911 all in all, we’re just bricks in the wall."
"42","@s8n imo it means everything, no matter what, always points to their mental illness, called delusion."
"43","@SpookyButrfly79 looks like shrinkflation has detrimentally affected the dimebag."
"44","@DVD_Daddy https://t.co/Tf48bgzPFh"
"45","@HacksawIs the tech is a given, not saying this but 🤷‍♀️ https://t.co/CxVF70QSj4"
"46","@TheSkepticalHe1 even the lil hand looks like it’s grabbing at some 🐱"
"47","@TrumpluvsObama i bet miss lindsey graham could tell ya."
"48","anyone else get into sword fighting? https://t.co/g8CFs3TxyE"
"49","@annalisakiwi @ReplyGPT i can turn on netflix this very moment."
"50","@ToriatheistTori ah it doesn’t really matter now does it when you consider that all those other books are just rear… https://t.co/8eCRSvaGov"
"51","@ChastenLisa69 i’m plugged in @100"
"52","@ACTBrigitte $100 says he can’t name more than 3 pieces on the board. what a joke."
"53","@BCOOL333 here’s my thoughts. https://t.co/Cl0goco5CD"
"54","@iamAtheistGirl 🤣 that was funny one."
"55","@MadScientistFF https://t.co/waL33gEo29"
"56","@iblue5OH @Gadgetstark_co i work in the industrial electrical field myself, now over 25 years. i found out the hard… https://t.co/2oSgPYD2VW"
"57","@iblue5OH @Gadgetstark_co that is true, i’ve just got a few out there in the wild, so i can’t really attest to their longevity."
"58","@iblue5OH @Gadgetstark_co don’t ever use the fake wagos tho, i’ve also tested a couple of them, the contacts heat u… https://t.co/bT05WGKmt0"
"59","@iblue5OH @Gadgetstark_co i don’t blame you at all for not trusting them. i didn’t at first either. under test, at… https://t.co/9yNOyysxFH"
"60","@SirSicCrusader have a drink on me. https://t.co/DvVfHuausD"
"61","@Lilithmyers97 best sound track ever."
"62","@thetrueshelby thanks for that, now i have to stick my finger up my butt and yell snake to see my wiener again."
"63","@ThexyBeatht_2 i wished you could have had a talk with my ex.🤣"
"64","@iamAtheistGirl that reminds me of the band GHOST video, dance macabre."
"65","@MarkoSilberhand house boat. don’t see any trump flags on it tho. so it’s not in america"
"66","@Elishabenabuya what a prick."
"67","@ToriatheistTori 🤣🤣🤣that’s a good one."
"68","@Livvv_001 y yes of course! everyone needs some beauty in their life."
"69","@RnRNationlive @RnRliveRadio whole lot of rosie! 42-39-56, you can say she’s got it all!"
"70","@TheReligiouslie wouldn’t those 72 virgins come with 72 m-in-laws? no tkx."
"71","@Gadgetstark_co the only way i would trust that is with solder. buy wire nuts or wagos."
"72","@iamAtheistGirl they say there’s a stairway to heaven, and a highway to hell."
"73","@RnRNationlive @RnRliveRadio last time? well not exactly rnr, it was reo speedwagon."
"74","@iamAtheistGirl someone tell louie louie his phone has a calculator."
"75","@Livvv_001 hi"
"76","@ThinkingAtheist wow, i never saw so much 💩 stacked so high."
"77","@joncoopertweets https://t.co/UHJROQT8mx"
"78","@Livvv_001 yes! of course!"
"79","@iamAtheistGirl which one? i’m curious."
"80","@iamAtheistGirl contradiction and hypocrisy is words not in the bible, so there are many who will not know the word… https://t.co/N2JIUhasY8"
"81","I just wrote my member in a campaign for Freedom From Religion Foundation! https://t.co/2Rqr7t95AN"
"82","I just wrote my member in a campaign for Freedom From Religion Foundation! https://t.co/L9q4Jjrej9"
"83","@IngrahamAngle @QuakeMedia How can intelligence be indoctrinated? Doesn’t intelligence by definition mean that you… https://t.co/5XbLOsQemd"
"84","@StormyDaniels Politics and name calling aside, Stormy Daniels is a hero for everyone who lives in reality that kno… https://t.co/iKWqy9yshb"
"85","@iamAtheistGirl I always say an arab jew, that factual nugget seems to get their panties in a bunch."
"86","@bennyjohnson Ever hear it’s what’s on the inside that counts? If I was a beer drinker, I wouldn’t care what is on… https://t.co/Cd2F50SaL4"
"87","@engineers_feed If the plane is sitting, it doesn’t matter how fast it’s wheels are spinning. No lift is being prod… https://t.co/58Hhi7M66p"
"88","@AtheistRepublic I would love to live a week without superstition injected into every facet of life."
"89","@iamAtheistGirl This was one of my questions for a local preacher, why is there so many flavors of xtians if you al… https://t.co/nPfQbHff0q"
"90","@iamAtheistGirl https://t.co/0MqHiBukF5"
"91","@tedcruz He got his viagra refill today."
"92","@MikeAla45885103 @cannoli1000 The shroud of turin is dated to 13-14th century. As with all artifacts that are claim… https://t.co/vaVoxzSqCk"
"93","@cannoli1000 Decline in superstition is inevitable with knowledge. The age of information is finally what is doing… https://t.co/r2g9TyJGb3"
"94","@pajo_lee @72nivek @PastorAlexLove idk, no one has made up that story yet."
"95","@72nivek @PastorAlexLove You know that saying if all you have is a hammer, everything looks like a nail, well when… https://t.co/yNJScfUgh7"
"96","@PastorAlexLove I saw that same thing on The Mummy, so by that logic, is the mummy real?"
"97","@s8n https://t.co/yd5tIMAGB2"
"98","@TheUnvirgin Everyone keep in mind that all three characters are fictional, why do so many lose the plot and think… https://t.co/Q3Mli04o9n"
"99","@JoJoFromJerz @RonFilipkowski If I didn’t know the names, I would just assume this is the plot to a female version of Zoolander."
"100","@sirDukeDevin Jeff, from the cartoon American Dad."
"101","@cannoli1000 🤣wtf    ok a guy is getting his bells jingled while holding a rainbow plunger. this is officially the… https://t.co/ER0amik7Jr"
"102","@ChristnNitemare Persecuted? what a joke. That’s just weird. Religion sure brings the freak out in people."
"103","@GeorgeTakei Hmm, I’m thinking it was something ketchup covered that slipped out the other end."
"104","@GeorgeTakei If brains was dynamite, TFG wouldn’t have enough to blow her nose."
"105","@pattonoswalt The Maga movement in a picture."
"106","@BentDepraved @iamAtheistGirl https://t.co/exX2ydIdJv"
"107","@iamAtheistGirl https://t.co/tB8CCEzO2x"
"108","@MeidasTouch I would like to donate a boatload of thoughts and prayers to ms lindsey to save his man."
"109","@nathaliejacoby1 GUILTY"
"110","@JoJoFromJerz He did have that somebody pissed in my cornflakes look going on. 🤣"
"111","@Spawn_03 @KellDA Gaetz will just have to visit via glory hole when he is in prison."
"112","@Out5p0ken when convicted all perks and privileges should be stripped away. so how about it congress? a new law needs drafted."
"113","@JoJoFromJerz “Swamp Thing” TFG sure looks like a fish outta water. Not the typical waffle house greeting shes used to."
"114","@MysterySolvent Skank Stank"
"115","@MysterySolvent https://t.co/vQfN1yMENB"
"116","@iamAtheistGirl Trying to reason with the irrational is a lost cause. Tell them to piss off."
"117","@cannoli1000 For over 2000 years now, xtians have lived and died waiting for their imaginary friend. Why not live l… https://t.co/XVAmZlKvsH"
"118","Trump has raised $7 million since last Tuesday. Lets say the donors gave $20 each. That’s 350,000. So not so many p… https://t.co/hzwPuFOlH8"
"119","@theliamnissan I guess that makes Trump chunk 🤣"
"120","@cannoli1000 All knowing, all powerful, but always needs money. That scam has worked far to long on far to many."
"121","@iamAtheistGirl @JamesShantie I just took a look as well, and I have to agree."
"122","@benshapiro ah fair enough. it is what it is."
"123","@KeithOlbermann He does try so hard to win daddy’s love that will never come. So sad, a total loser that I have nev… https://t.co/iQujY61aqY"
"124","@EzerRatchaga neither, it’s bs. looks like a youtube free energy scam without the free energy claim. notice that th… https://t.co/tbjB3yfyVY"
"125","@iamAtheistGirl Praying works so well that the popemobile has bulletproof glass, to stop all those incoming prayers."
"126","https://t.co/ywqkV1zbr2"
"127","@TheDemocrats At least she can bend over, unlike Pence, because of the telephone pole sized stick up his ass."
"128","@cannoli1000 Very much true, delusion precisely. It fits the DSM definition exactly. However it does have an exempt… https://t.co/vEGvsxAYJv"
"129","@cannoli1000 🤣 roasting nuts on a open fire. no tkx, i’ll pass on the crazy."
"130","@ACTforAmerica https://t.co/xNFgOQI3P7"
"131","@ericareport nauseating"
"132","@ElieNYC @antifaoperative @60Minutes It’s TFG in my book."
"133","@joncoopertweets closeted."
"134","@nathaliejacoby1 @CalltoActivism where is D for death? thats my vote."
"135","@GeorgeTakei corrupt"
"136","@Jim_Jordan how about fucking awesome, it appears it is true, no one is above the law."
"137","@joncoopertweets The right wing combining every failed shitshow together with a cherry on top. King Jesus Trump, esq."
"138","@smalls2672 @Paultx890 If you’re in earshot of that woman’s flapping piehole, do what i do and pretend you just hea… https://t.co/j4UyiZ6VEJ"
"139","@theliamnissan 😂"
"140","@laurenboebert I’m glad to not live in your district, I can only imagine the type of people that would vote for the… https://t.co/XXgjzPb5i5"
"141","@walkersmanage @StormyDaniels Trump did."
"142","@StormyDaniels I got mine today, thanks Stormy! https://t.co/GO6D0WktT1"
"143","@lisa_liberal @aintscarylarry Very fitting, Waco does seem to draw the mentally challenged."
"144","I got my pic today, thanks Stormy! https://t.co/klQq07r9N8"
